log message,log key,parameter value vector
Jun 15 14:53:35 check pass; user unknown,check pass; user unknown,[1]
Jun 15 14:53:35 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=061092085098.ctinets.com,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= ,"[0, 'rhost=061092085098.ctinets.com']"
Jun 15 14:53:35 check pass; user unknown,check pass; user unknown,[0]
Jun 15 14:53:35 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=061092085098.ctinets.com,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= ,"[0, 'rhost=061092085098.ctinets.com']"
Jun 15 14:53:35 check pass; user unknown,check pass; user unknown,[0]
Jun 15 14:53:35 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=061092085098.ctinets.com,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= ,"[0, 'rhost=061092085098.ctinets.com']"
Jun 15 14:53:36 check pass; user unknown,check pass; user unknown,[1]
Jun 15 14:53:36 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=061092085098.ctinets.com,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= ,"[0, 'rhost=061092085098.ctinets.com']"
Jun 15 14:53:36 check pass; user unknown,check pass; user unknown,[0]
Jun 15 14:53:36 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=061092085098.ctinets.com,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= ,"[0, 'rhost=061092085098.ctinets.com']"
Jun 15 20:05:31 check pass; user unknown,check pass; user unknown,[18715]
Jun 15 20:05:31 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=d211-116-254-214.rev.krline.net,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= ,"[0, 'rhost=d211-116-254-214.rev.krline.net']"
Jun 15 20:05:31 check pass; user unknown,check pass; user unknown,[0]
Jun 15 20:05:31 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=d211-116-254-214.rev.krline.net,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= ,"[0, 'rhost=d211-116-254-214.rev.krline.net']"
Jun 15 20:05:31 check pass; user unknown,check pass; user unknown,[0]
Jun 15 20:05:31 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=d211-116-254-214.rev.krline.net,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= ,"[0, 'rhost=d211-116-254-214.rev.krline.net']"
Jun 15 20:05:31 check pass; user unknown,check pass; user unknown,[0]
Jun 15 20:05:31 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=d211-116-254-214.rev.krline.net,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= ,"[0, 'rhost=d211-116-254-214.rev.krline.net']"
Jun 15 20:05:31 check pass; user unknown,check pass; user unknown,[0]
Jun 15 20:05:31 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=d211-116-254-214.rev.krline.net,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= ,"[0, 'rhost=d211-116-254-214.rev.krline.net']"
Jun 16 04:10:22 session opened for user cyrus by (uid=0),session opened for user  by ,"[29091, 'cyrus', '(uid=0)']"
Jun 16 04:10:23 session closed for user cyrus,session closed for user ,"[1, 'cyrus']"
Jun 16 04:10:24 ALERT exited abnormally with [1],ALERT exited abnormally with [1],[1]
Jun 16 04:16:17 session opened for user news by (uid=0),session opened for user  by ,"[353, 'news', '(uid=0)']"
Jun 16 04:16:18 session closed for user news,session closed for user ,"[1, 'news']"
Jun 17 04:03:33 session opened for user cyrus by (uid=0),session opened for user  by ,"[85635, 'cyrus', '(uid=0)']"
Jun 17 04:03:34 session closed for user cyrus,session closed for user ,"[1, 'cyrus']"
Jun 17 04:03:36 ALERT exited abnormally with [1],ALERT exited abnormally with [1],[2]
Jun 17 04:09:43 session opened for user news by (uid=0),session opened for user  by ,"[367, 'news', '(uid=0)']"
Jun 17 04:09:45 session closed for user news,session closed for user ,"[2, 'news']"
Jun 17 07:07:00 connection from 24.54.76.216 (24-54-76-216.bflony.adelphia.net) at Fri Jun 17 07:07:00 2005,connection from <*>  at    <*> 2005,"[10635, '24.54.76.216', '(24-54-76-216.bflony.adelphia.net)', 'Fri', 'Jun', '17', '07:07:00']"
Jun 17 07:07:00 connection from 24.54.76.216 (24-54-76-216.bflony.adelphia.net) at Fri Jun 17 07:07:00 2005,connection from <*>  at    <*> 2005,"[0, '24.54.76.216', '(24-54-76-216.bflony.adelphia.net)', 'Fri', 'Jun', '17', '07:07:00']"
Jun 17 07:07:00 connection from 24.54.76.216 (24-54-76-216.bflony.adelphia.net) at Fri Jun 17 07:07:00 2005,connection from <*>  at    <*> 2005,"[0, '24.54.76.216', '(24-54-76-216.bflony.adelphia.net)', 'Fri', 'Jun', '17', '07:07:00']"
Jun 17 07:07:00 connection from 24.54.76.216 (24-54-76-216.bflony.adelphia.net) at Fri Jun 17 07:07:00 2005,connection from <*>  at    <*> 2005,"[0, '24.54.76.216', '(24-54-76-216.bflony.adelphia.net)', 'Fri', 'Jun', '17', '07:07:00']"
Jun 17 07:07:00 connection from 24.54.76.216 (24-54-76-216.bflony.adelphia.net) at Fri Jun 17 07:07:00 2005,connection from <*>  at    <*> 2005,"[0, '24.54.76.216', '(24-54-76-216.bflony.adelphia.net)', 'Fri', 'Jun', '17', '07:07:00']"
Jun 17 07:07:00 connection from 24.54.76.216 (24-54-76-216.bflony.adelphia.net) at Fri Jun 17 07:07:00 2005,connection from <*>  at    <*> 2005,"[0, '24.54.76.216', '(24-54-76-216.bflony.adelphia.net)', 'Fri', 'Jun', '17', '07:07:00']"
Jun 17 07:07:02 connection from 24.54.76.216 (24-54-76-216.bflony.adelphia.net) at Fri Jun 17 07:07:02 2005,connection from <*>  at    <*> 2005,"[2, '24.54.76.216', '(24-54-76-216.bflony.adelphia.net)', 'Fri', 'Jun', '17', '07:07:02']"
Jun 17 07:07:04 connection from 24.54.76.216 (24-54-76-216.bflony.adelphia.net) at Fri Jun 17 07:07:04 2005,connection from <*>  at    <*> 2005,"[2, '24.54.76.216', '(24-54-76-216.bflony.adelphia.net)', 'Fri', 'Jun', '17', '07:07:04']"
Jun 17 19:43:13 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.46.224.253  user=guest,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser=  ,"[45369, 'rhost=211.46.224.253', ' user=guest']"
Jun 17 20:29:26 session opened for user test by (uid=509),session opened for user  by ,"[2773, 'test', '(uid=509)']"
Jun 17 20:34:57 session closed for user test,session closed for user ,"[331, 'test']"
Jun 17 20:55:06 connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Fri Jun 17 20:55:06 2005,connection from <*>  at    <*> 2005,"[1209, '82.252.162.81', '(lns-vlq-45-tou-82-252-162-81.adsl.proxad.net)', 'Fri', 'Jun', '17', '20:55:06']"
Jun 17 20:55:06 connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Fri Jun 17 20:55:06 2005,connection from <*>  at    <*> 2005,"[0, '82.252.162.81', '(lns-vlq-45-tou-82-252-162-81.adsl.proxad.net)', 'Fri', 'Jun', '17', '20:55:06']"
Jun 17 20:55:06 connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Fri Jun 17 20:55:06 2005,connection from <*>  at    <*> 2005,"[0, '82.252.162.81', '(lns-vlq-45-tou-82-252-162-81.adsl.proxad.net)', 'Fri', 'Jun', '17', '20:55:06']"
Jun 17 20:55:06 connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Fri Jun 17 20:55:06 2005,connection from <*>  at    <*> 2005,"[0, '82.252.162.81', '(lns-vlq-45-tou-82-252-162-81.adsl.proxad.net)', 'Fri', 'Jun', '17', '20:55:06']"
Jun 17 20:55:06 connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Fri Jun 17 20:55:06 2005,connection from <*>  at    <*> 2005,"[0, '82.252.162.81', '(lns-vlq-45-tou-82-252-162-81.adsl.proxad.net)', 'Fri', 'Jun', '17', '20:55:06']"
Jun 17 20:55:07 connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Fri Jun 17 20:55:07 2005,connection from <*>  at    <*> 2005,"[1, '82.252.162.81', '(lns-vlq-45-tou-82-252-162-81.adsl.proxad.net)', 'Fri', 'Jun', '17', '20:55:07']"
Jun 17 20:55:07 connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Fri Jun 17 20:55:07 2005,connection from <*>  at    <*> 2005,"[0, '82.252.162.81', '(lns-vlq-45-tou-82-252-162-81.adsl.proxad.net)', 'Fri', 'Jun', '17', '20:55:07']"
Jun 18 01:30:59 check pass; user unknown,check pass; user unknown,[16552]
Jun 18 01:30:59 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=adsl-70-242-75-179.dsl.ksc2mo.swbell.net,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= ,"[0, 'rhost=adsl-70-242-75-179.dsl.ksc2mo.swbell.net']"
Jun 18 01:30:59 check pass; user unknown,check pass; user unknown,[0]
Jun 18 01:30:59 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=adsl-70-242-75-179.dsl.ksc2mo.swbell.net,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= ,"[0, 'rhost=adsl-70-242-75-179.dsl.ksc2mo.swbell.net']"
Jun 18 01:30:59 check pass; user unknown,check pass; user unknown,[0]
Jun 18 01:30:59 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=adsl-70-242-75-179.dsl.ksc2mo.swbell.net,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= ,"[0, 'rhost=adsl-70-242-75-179.dsl.ksc2mo.swbell.net']"
Jun 18 01:30:59 check pass; user unknown,check pass; user unknown,[0]
Jun 18 01:30:59 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=adsl-70-242-75-179.dsl.ksc2mo.swbell.net,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= ,"[0, 'rhost=adsl-70-242-75-179.dsl.ksc2mo.swbell.net']"
Jun 18 01:30:59 check pass; user unknown,check pass; user unknown,[0]
Jun 18 01:30:59 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=adsl-70-242-75-179.dsl.ksc2mo.swbell.net,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= ,"[0, 'rhost=adsl-70-242-75-179.dsl.ksc2mo.swbell.net']"
Jun 18 01:30:59 check pass; user unknown,check pass; user unknown,[0]
Jun 18 01:30:59 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=adsl-70-242-75-179.dsl.ksc2mo.swbell.net,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= ,"[0, 'rhost=adsl-70-242-75-179.dsl.ksc2mo.swbell.net']"
Jun 18 01:30:59 check pass; user unknown,check pass; user unknown,[0]
Jun 18 01:30:59 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=adsl-70-242-75-179.dsl.ksc2mo.swbell.net,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= ,"[0, 'rhost=adsl-70-242-75-179.dsl.ksc2mo.swbell.net']"
Jun 18 01:30:59 check pass; user unknown,check pass; user unknown,[0]
Jun 18 01:30:59 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=adsl-70-242-75-179.dsl.ksc2mo.swbell.net,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= ,"[0, 'rhost=adsl-70-242-75-179.dsl.ksc2mo.swbell.net']"
Jun 18 01:30:59 check pass; user unknown,check pass; user unknown,[0]
Jun 18 01:30:59 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=adsl-70-242-75-179.dsl.ksc2mo.swbell.net,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= ,"[0, 'rhost=adsl-70-242-75-179.dsl.ksc2mo.swbell.net']"
Jun 18 01:30:59 check pass; user unknown,check pass; user unknown,[0]
Jun 18 01:30:59 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=adsl-70-242-75-179.dsl.ksc2mo.swbell.net,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= ,"[0, 'rhost=adsl-70-242-75-179.dsl.ksc2mo.swbell.net']"
Jun 18 02:08:10 connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Sat Jun 18 02:08:10 2005,connection from <*>  at    <*> 2005,"[2231, '82.252.162.81', '(lns-vlq-45-tou-82-252-162-81.adsl.proxad.net)', 'Sat', 'Jun', '18', '02:08:10']"
Jun 18 02:08:10 connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Sat Jun 18 02:08:10 2005,connection from <*>  at    <*> 2005,"[0, '82.252.162.81', '(lns-vlq-45-tou-82-252-162-81.adsl.proxad.net)', 'Sat', 'Jun', '18', '02:08:10']"
Jun 18 02:08:10 connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Sat Jun 18 02:08:10 2005,connection from <*>  at    <*> 2005,"[0, '82.252.162.81', '(lns-vlq-45-tou-82-252-162-81.adsl.proxad.net)', 'Sat', 'Jun', '18', '02:08:10']"
Jun 18 02:08:10 connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Sat Jun 18 02:08:10 2005,connection from <*>  at    <*> 2005,"[0, '82.252.162.81', '(lns-vlq-45-tou-82-252-162-81.adsl.proxad.net)', 'Sat', 'Jun', '18', '02:08:10']"
Jun 18 02:08:10 connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Sat Jun 18 02:08:10 2005,connection from <*>  at    <*> 2005,"[0, '82.252.162.81', '(lns-vlq-45-tou-82-252-162-81.adsl.proxad.net)', 'Sat', 'Jun', '18', '02:08:10']"
Jun 18 02:08:10 connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Sat Jun 18 02:08:10 2005,connection from <*>  at    <*> 2005,"[0, '82.252.162.81', '(lns-vlq-45-tou-82-252-162-81.adsl.proxad.net)', 'Sat', 'Jun', '18', '02:08:10']"
Jun 18 02:08:10 connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Sat Jun 18 02:08:10 2005,connection from <*>  at    <*> 2005,"[0, '82.252.162.81', '(lns-vlq-45-tou-82-252-162-81.adsl.proxad.net)', 'Sat', 'Jun', '18', '02:08:10']"
Jun 18 02:08:11 connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Sat Jun 18 02:08:11 2005,connection from <*>  at    <*> 2005,"[1, '82.252.162.81', '(lns-vlq-45-tou-82-252-162-81.adsl.proxad.net)', 'Sat', 'Jun', '18', '02:08:11']"
Jun 18 02:08:11 connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Sat Jun 18 02:08:11 2005,connection from <*>  at    <*> 2005,"[0, '82.252.162.81', '(lns-vlq-45-tou-82-252-162-81.adsl.proxad.net)', 'Sat', 'Jun', '18', '02:08:11']"
Jun 18 02:08:11 connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Sat Jun 18 02:08:11 2005,connection from <*>  at    <*> 2005,"[0, '82.252.162.81', '(lns-vlq-45-tou-82-252-162-81.adsl.proxad.net)', 'Sat', 'Jun', '18', '02:08:11']"
Jun 18 02:08:11 connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Sat Jun 18 02:08:11 2005,connection from <*>  at    <*> 2005,"[0, '82.252.162.81', '(lns-vlq-45-tou-82-252-162-81.adsl.proxad.net)', 'Sat', 'Jun', '18', '02:08:11']"
Jun 18 02:08:11 connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Sat Jun 18 02:08:11 2005,connection from <*>  at    <*> 2005,"[0, '82.252.162.81', '(lns-vlq-45-tou-82-252-162-81.adsl.proxad.net)', 'Sat', 'Jun', '18', '02:08:11']"
Jun 18 02:08:12 connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Sat Jun 18 02:08:12 2005,connection from <*>  at    <*> 2005,"[1, '82.252.162.81', '(lns-vlq-45-tou-82-252-162-81.adsl.proxad.net)', 'Sat', 'Jun', '18', '02:08:12']"
Jun 18 02:08:12 connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Sat Jun 18 02:08:12 2005,connection from <*>  at    <*> 2005,"[0, '82.252.162.81', '(lns-vlq-45-tou-82-252-162-81.adsl.proxad.net)', 'Sat', 'Jun', '18', '02:08:12']"
Jun 18 02:08:12 connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Sat Jun 18 02:08:12 2005,connection from <*>  at    <*> 2005,"[0, '82.252.162.81', '(lns-vlq-45-tou-82-252-162-81.adsl.proxad.net)', 'Sat', 'Jun', '18', '02:08:12']"
Jun 18 02:23:10 User unknown timed out after 900 seconds at Sat Jun 18 02:23:10 2005,User unknown timed out after 900 seconds at Sat Jun 18 <*> 2005,"[898, '02:23:10']"
Jun 18 04:07:05 session opened for user cyrus by (uid=0),session opened for user  by ,"[6235, 'cyrus', '(uid=0)']"
Jun 18 04:07:06 session closed for user cyrus,session closed for user ,"[1, 'cyrus']"
Jun 18 04:07:06 ALERT exited abnormally with [1],ALERT exited abnormally with [1],[0]
Jun 18 04:12:42 session opened for user news by (uid=0),session opened for user  by ,"[336, 'news', '(uid=0)']"
Jun 18 04:12:43 session closed for user news,session closed for user ,"[1, 'news']"
Jun 19 04:08:55 session opened for user cyrus by (uid=0),session opened for user  by ,"[86172, 'cyrus', '(uid=0)']"
Jun 19 04:08:55 session closed for user cyrus,session closed for user ,"[0, 'cyrus']"
Jun 19 04:08:57 cupsd shutdown succeeded,cupsd shutdown succeeded,[2]
Jun 19 04:09:02 cupsd startup succeeded,cupsd startup succeeded,[5]
Jun 19 04:09:11 restart.,restart.,[9]
Jun 19 04:09:11 ALERT exited abnormally with [1],ALERT exited abnormally with [1],[0]
Jun 19 04:15:18 session opened for user news by (uid=0),session opened for user  by ,"[367, 'news', '(uid=0)']"
Jun 19 04:15:18 session closed for user news,session closed for user ,"[0, 'news']"
Jun 20 03:40:59 connection from 222.33.90.199 (0) at Mon Jun 20 03:40:59 2005,connection from <*> () at    <*> 2005,"[84341, '222.33.90.199', '0', 'Mon', 'Jun', '20', '03:40:59']"
Jun 20 03:40:59 connection from 222.33.90.199 (0) at Mon Jun 20 03:40:59 2005,connection from <*> () at    <*> 2005,"[0, '222.33.90.199', '0', 'Mon', 'Jun', '20', '03:40:59']"
Jun 20 03:40:59 connection from 222.33.90.199 (0) at Mon Jun 20 03:40:59 2005,connection from <*> () at    <*> 2005,"[0, '222.33.90.199', '0', 'Mon', 'Jun', '20', '03:40:59']"
Jun 20 03:40:59 connection from 222.33.90.199 (0) at Mon Jun 20 03:40:59 2005,connection from <*> () at    <*> 2005,"[0, '222.33.90.199', '0', 'Mon', 'Jun', '20', '03:40:59']"
Jun 20 03:40:59 connection from 222.33.90.199 (0) at Mon Jun 20 03:40:59 2005,connection from <*> () at    <*> 2005,"[0, '222.33.90.199', '0', 'Mon', 'Jun', '20', '03:40:59']"
Jun 20 03:40:59 connection from 222.33.90.199 (0) at Mon Jun 20 03:40:59 2005,connection from <*> () at    <*> 2005,"[0, '222.33.90.199', '0', 'Mon', 'Jun', '20', '03:40:59']"
Jun 20 03:40:59 connection from 222.33.90.199 (0) at Mon Jun 20 03:40:59 2005,connection from <*> () at    <*> 2005,"[0, '222.33.90.199', '0', 'Mon', 'Jun', '20', '03:40:59']"
Jun 20 03:40:59 connection from 222.33.90.199 (0) at Mon Jun 20 03:40:59 2005,connection from <*> () at    <*> 2005,"[0, '222.33.90.199', '0', 'Mon', 'Jun', '20', '03:40:59']"
Jun 20 03:40:59 connection from 222.33.90.199 (0) at Mon Jun 20 03:40:59 2005,connection from <*> () at    <*> 2005,"[0, '222.33.90.199', '0', 'Mon', 'Jun', '20', '03:40:59']"
Jun 20 03:40:59 connection from 222.33.90.199 (0) at Mon Jun 20 03:40:59 2005,connection from <*> () at    <*> 2005,"[0, '222.33.90.199', '0', 'Mon', 'Jun', '20', '03:40:59']"
Jun 20 03:40:59 connection from 222.33.90.199 (0) at Mon Jun 20 03:40:59 2005,connection from <*> () at    <*> 2005,"[0, '222.33.90.199', '0', 'Mon', 'Jun', '20', '03:40:59']"
Jun 20 03:40:59 connection from 222.33.90.199 (0) at Mon Jun 20 03:40:59 2005,connection from <*> () at    <*> 2005,"[0, '222.33.90.199', '0', 'Mon', 'Jun', '20', '03:40:59']"
Jun 20 04:02:54 session opened for user cyrus by (uid=0),session opened for user  by ,"[1315, 'cyrus', '(uid=0)']"
Jun 20 04:02:54 session closed for user cyrus,session closed for user ,"[0, 'cyrus']"
Jun 20 04:02:55 ALERT exited abnormally with [1],ALERT exited abnormally with [1],[1]
Jun 20 04:08:37 session opened for user news by (uid=0),session opened for user  by ,"[342, 'news', '(uid=0)']"
Jun 20 04:08:38 session closed for user news,session closed for user ,"[1, 'news']"
Jun 20 04:44:39 Received SNMP packet(s) from 67.170.148.126,Received SNMP packet(s) from <*>,"[2161, '67.170.148.126']"
Jun 20 09:20:05 check pass; user unknown,check pass; user unknown,[16526]
Jun 20 09:20:05 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=65.166.159.14,authentication failure; logname= uid=0 euid=0  ruser= ,"[0, 'tty=NODEVssh', 'rhost=65.166.159.14']"
Jun 20 09:20:05 check pass; user unknown,check pass; user unknown,[0]
Jun 20 09:20:05 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=65.166.159.14,authentication failure; logname= uid=0 euid=0  ruser= ,"[0, 'tty=NODEVssh', 'rhost=65.166.159.14']"
Jun 20 09:20:05 check pass; user unknown,check pass; user unknown,[0]
Jun 20 09:20:05 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=65.166.159.14,authentication failure; logname= uid=0 euid=0  ruser= ,"[0, 'tty=NODEVssh', 'rhost=65.166.159.14']"
Jun 20 09:20:06 check pass; user unknown,check pass; user unknown,[1]
Jun 20 09:20:06 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=65.166.159.14,authentication failure; logname= uid=0 euid=0  ruser= ,"[0, 'tty=NODEVssh', 'rhost=65.166.159.14']"
Jun 20 09:20:07 check pass; user unknown,check pass; user unknown,[1]
Jun 20 09:20:07 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=65.166.159.14,authentication failure; logname= uid=0 euid=0  ruser= ,"[0, 'tty=NODEVssh', 'rhost=65.166.159.14']"
Jun 20 09:20:07 check pass; user unknown,check pass; user unknown,[0]
Jun 20 09:20:07 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=65.166.159.14,authentication failure; logname= uid=0 euid=0  ruser= ,"[0, 'tty=NODEVssh', 'rhost=65.166.159.14']"
Jun 20 09:20:07 check pass; user unknown,check pass; user unknown,[0]
Jun 20 09:20:07 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=65.166.159.14,authentication failure; logname= uid=0 euid=0  ruser= ,"[0, 'tty=NODEVssh', 'rhost=65.166.159.14']"
Jun 20 09:20:07 check pass; user unknown,check pass; user unknown,[0]
Jun 20 09:20:07 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=65.166.159.14,authentication failure; logname= uid=0 euid=0  ruser= ,"[0, 'tty=NODEVssh', 'rhost=65.166.159.14']"
Jun 20 09:20:08 check pass; user unknown,check pass; user unknown,[1]
Jun 20 09:20:08 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=65.166.159.14,authentication failure; logname= uid=0 euid=0  ruser= ,"[0, 'tty=NODEVssh', 'rhost=65.166.159.14']"
Jun 20 09:20:08 check pass; user unknown,check pass; user unknown,[0]
Jun 20 09:20:08 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=65.166.159.14,authentication failure; logname= uid=0 euid=0  ruser= ,"[0, 'tty=NODEVssh', 'rhost=65.166.159.14']"
Jun 21 04:06:57 session opened for user cyrus by (uid=0),session opened for user  by ,"[67609, 'cyrus', '(uid=0)']"
Jun 21 04:06:58 session closed for user cyrus,session closed for user ,"[1, 'cyrus']"
Jun 21 04:06:59 ALERT exited abnormally with [1],ALERT exited abnormally with [1],[1]
Jun 21 04:13:03 session opened for user news by (uid=0),session opened for user  by ,"[364, 'news', '(uid=0)']"
Jun 21 04:13:04 session closed for user news,session closed for user ,"[1, 'news']"
Jun 21 08:56:36 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=217.60.212.66  user=guest,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser=  ,"[17012, 'rhost=217.60.212.66', ' user=guest']"
Jun 21 08:56:36 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=217.60.212.66  user=guest,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser=  ,"[0, 'rhost=217.60.212.66', ' user=guest']"
Jun 21 08:56:36 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=217.60.212.66  user=guest,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser=  ,"[0, 'rhost=217.60.212.66', ' user=guest']"
Jun 21 08:56:36 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=217.60.212.66  user=guest,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser=  ,"[0, 'rhost=217.60.212.66', ' user=guest']"
Jun 21 08:56:36 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=217.60.212.66  user=guest,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser=  ,"[0, 'rhost=217.60.212.66', ' user=guest']"
Jun 21 08:56:36 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=217.60.212.66  user=guest,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser=  ,"[0, 'rhost=217.60.212.66', ' user=guest']"
Jun 22 03:17:26 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser=  ,"[66050, 'rhost=n219076184117.netvigator.com', ' user=root']"
Jun 22 03:17:26 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser=  ,"[0, 'rhost=n219076184117.netvigator.com', ' user=root']"
Jun 22 03:17:35 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser=  ,"[9, 'rhost=n219076184117.netvigator.com', ' user=root']"
Jun 22 03:17:36 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser=  ,"[1, 'rhost=n219076184117.netvigator.com', ' user=root']"
