log message,log key,parameter value vector
Jun 19 04:15:18 session opened for user news by (uid=0),E1,"367,[172],[45, 32]"
Jun 19 04:15:18 session closed for user news,E15,"0,[172]"
Jun 20 03:40:59 connection from 222.33.90.199 (0) at Mon Jun 20 03:40:59 2005,E0,"84341,[144],[32],[153],[175],[23],[13, 100, 25]"
Jun 20 03:40:59 connection from 222.33.90.199 (0) at Mon Jun 20 03:40:59 2005,E0,"0,[144],[32],[153],[175],[23],[13, 100, 25]"
Jun 20 03:40:59 connection from 222.33.90.199 (0) at Mon Jun 20 03:40:59 2005,E0,"0,[144],[32],[153],[175],[23],[13, 100, 25]"
Jun 20 03:40:59 connection from 222.33.90.199 (0) at Mon Jun 20 03:40:59 2005,E0,"0,[144],[32],[153],[175],[23],[13, 100, 25]"
Jun 20 03:40:59 connection from 222.33.90.199 (0) at Mon Jun 20 03:40:59 2005,E0,"0,[144],[32],[153],[175],[23],[13, 100, 25]"
Jun 20 03:40:59 connection from 222.33.90.199 (0) at Mon Jun 20 03:40:59 2005,E0,"0,[144],[32],[153],[175],[23],[13, 100, 25]"
Jun 20 03:40:59 connection from 222.33.90.199 (0) at Mon Jun 20 03:40:59 2005,E0,"0,[144],[32],[153],[175],[23],[13, 100, 25]"
Jun 20 03:40:59 connection from 222.33.90.199 (0) at Mon Jun 20 03:40:59 2005,E0,"0,[144],[32],[153],[175],[23],[13, 100, 25]"
Jun 20 03:40:59 connection from 222.33.90.199 (0) at Mon Jun 20 03:40:59 2005,E0,"0,[144],[32],[153],[175],[23],[13, 100, 25]"
Jun 20 03:40:59 connection from 222.33.90.199 (0) at Mon Jun 20 03:40:59 2005,E0,"0,[144],[32],[153],[175],[23],[13, 100, 25]"
Jun 20 03:40:59 connection from 222.33.90.199 (0) at Mon Jun 20 03:40:59 2005,E0,"0,[144],[32],[153],[175],[23],[13, 100, 25]"
Jun 20 03:40:59 connection from 222.33.90.199 (0) at Mon Jun 20 03:40:59 2005,E0,"0,[144],[32],[153],[175],[23],[13, 100, 25]"
Jun 20 04:02:54 session opened for user cyrus by (uid=0),E1,"1315,[152],[45, 32]"
Jun 20 04:02:54 session closed for user cyrus,E15,"0,[152]"
Jun 20 04:02:55 ALERT exited abnormally with [1],E5,1
Jun 20 04:08:37 session opened for user news by (uid=0),E1,"342,[172],[45, 32]"
Jun 20 04:08:38 session closed for user news,E15,"1,[172]"
Jun 20 04:44:39 Received SNMP packet(s) from 67.170.148.126,E14,"2161,[145]"
Jun 20 09:20:05 check pass; user unknown,E13,16526
Jun 20 09:20:05 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=65.166.159.14,E20,"0,[49, 76],[1, 102]"
Jun 20 09:20:05 check pass; user unknown,E13,0
Jun 20 09:20:05 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=65.166.159.14,E20,"0,[49, 76],[1, 102]"
Jun 20 09:20:05 check pass; user unknown,E13,0
Jun 20 09:20:05 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=65.166.159.14,E20,"0,[49, 76],[1, 102]"
Jun 20 09:20:06 check pass; user unknown,E13,1
Jun 20 09:20:06 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=65.166.159.14,E20,"0,[49, 76],[1, 102]"
Jun 20 09:20:07 check pass; user unknown,E13,1
Jun 20 09:20:07 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=65.166.159.14,E20,"0,[49, 76],[1, 102]"
Jun 20 09:20:07 check pass; user unknown,E13,0
Jun 20 09:20:07 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=65.166.159.14,E20,"0,[49, 76],[1, 102]"
Jun 20 09:20:07 check pass; user unknown,E13,0
Jun 20 09:20:07 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=65.166.159.14,E20,"0,[49, 76],[1, 102]"
Jun 20 09:20:07 check pass; user unknown,E13,0
Jun 20 09:20:07 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=65.166.159.14,E20,"0,[49, 76],[1, 102]"
Jun 20 09:20:08 check pass; user unknown,E13,1
Jun 20 09:20:08 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=65.166.159.14,E20,"0,[49, 76],[1, 102]"
Jun 20 09:20:08 check pass; user unknown,E13,0
Jun 20 09:20:08 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=65.166.159.14,E20,"0,[49, 76],[1, 102]"
Jun 21 04:06:57 session opened for user cyrus by (uid=0),E1,"67609,[152],[45, 32]"
Jun 21 04:06:58 session closed for user cyrus,E15,"1,[152]"
Jun 21 04:06:59 ALERT exited abnormally with [1],E5,1
Jun 21 04:13:03 session opened for user news by (uid=0),E1,"364,[172],[45, 32]"
Jun 21 04:13:04 session closed for user news,E15,"1,[172]"
Jun 21 08:56:36 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=217.60.212.66  user=guest,E7,"17012,[1, 184],[47, 149]"
Jun 21 08:56:36 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=217.60.212.66  user=guest,E7,"0,[1, 184],[47, 149]"
Jun 21 08:56:36 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=217.60.212.66  user=guest,E7,"0,[1, 184],[47, 149]"
Jun 21 08:56:36 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=217.60.212.66  user=guest,E7,"0,[1, 184],[47, 149]"
Jun 21 08:56:36 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=217.60.212.66  user=guest,E7,"0,[1, 184],[47, 149]"
Jun 21 08:56:36 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=217.60.212.66  user=guest,E7,"0,[1, 184],[47, 149]"
Jun 22 03:17:26 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,E7,"66050,[1, 187],[47, 57]"
Jun 22 03:17:26 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,E7,"0,[1, 187],[47, 57]"
Jun 22 03:17:35 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,E7,"9,[1, 187],[47, 57]"
Jun 22 03:17:36 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,E7,"1,[1, 187],[47, 57]"
Jun 22 03:17:36 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,E7,"0,[1, 187],[47, 57]"
Jun 22 03:17:45 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,E7,"9,[1, 187],[47, 57]"
Jun 22 03:17:46 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,E7,"1,[1, 187],[47, 57]"
Jun 22 03:17:46 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,E7,"0,[1, 187],[47, 57]"
Jun 22 03:17:52 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,E7,"6,[1, 187],[47, 57]"
Jun 22 03:17:55 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,E7,"3,[1, 187],[47, 57]"
Jun 22 03:17:56 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,E7,"1,[1, 187],[47, 57]"
Jun 22 03:17:56 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,E7,"0,[1, 187],[47, 57]"
Jun 22 03:18:02 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,E7,"6,[1, 187],[47, 57]"
Jun 22 03:18:05 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,E7,"3,[1, 187],[47, 57]"
Jun 22 03:18:06 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,E7,"1,[1, 187],[47, 57]"
Jun 22 03:18:06 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,E7,"0,[1, 187],[47, 57]"
Jun 22 03:18:10 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,E7,"4,[1, 187],[47, 57]"
Jun 22 03:18:12 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,E7,"2,[1, 187],[47, 57]"
Jun 22 03:18:15 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,E7,"3,[1, 187],[47, 57]"
Jun 22 03:18:16 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,E7,"1,[1, 187],[47, 57]"
Jun 22 03:18:16 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,E7,"0,[1, 187],[47, 57]"
Jun 22 03:18:20 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,E7,"4,[1, 187],[47, 57]"
Jun 22 03:18:22 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,E7,"2,[1, 187],[47, 57]"
Jun 22 04:05:58 session opened for user cyrus by (uid=0),E1,"2856,[152],[45, 32]"
Jun 22 04:05:59 session closed for user cyrus,E15,"1,[152]"
Jun 22 04:06:00 ALERT exited abnormally with [1],E5,1
Jun 22 04:11:42 session opened for user news by (uid=0),E1,"342,[172],[45, 32]"
Jun 22 04:11:42 session closed for user news,E15,"0,[172]"
Jun 22 04:30:55 check pass; user unknown,E13,1153
Jun 22 04:30:55 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=ip-216-69-169-168.ip.secureserver.net,E2,"0,[1, 146]"
Jun 22 04:30:55 check pass; user unknown,E13,0
Jun 22 04:30:55 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=ip-216-69-169-168.ip.secureserver.net,E2,"0,[1, 146]"
Jun 22 04:30:55 check pass; user unknown,E13,0
Jun 22 04:30:55 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=ip-216-69-169-168.ip.secureserver.net,E2,"0,[1, 146]"
Jun 22 04:30:55 check pass; user unknown,E13,0
Jun 22 04:30:55 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=ip-216-69-169-168.ip.secureserver.net,E2,"0,[1, 146]"
Jun 22 04:30:55 check pass; user unknown,E13,0
Jun 22 04:30:55 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=ip-216-69-169-168.ip.secureserver.net,E2,"0,[1, 146]"
Jun 22 04:30:55 check pass; user unknown,E13,0
Jun 22 04:30:55 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=ip-216-69-169-168.ip.secureserver.net,E2,"0,[1, 146]"
Jun 22 04:30:55 check pass; user unknown,E13,0
Jun 22 04:30:55 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=ip-216-69-169-168.ip.secureserver.net,E2,"0,[1, 146]"
Jun 22 04:30:55 check pass; user unknown,E13,0
Jun 22 04:30:55 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=ip-216-69-169-168.ip.secureserver.net,E2,"0,[1, 146]"
Jun 22 04:30:56 check pass; user unknown,E13,1
Jun 22 04:30:56 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=ip-216-69-169-168.ip.secureserver.net,E2,"0,[1, 146]"
Jun 22 04:30:56 check pass; user unknown,E13,0
Jun 22 04:30:56 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=ip-216-69-169-168.ip.secureserver.net,E2,"0,[1, 146]"
Jun 22 13:16:30 connection from 210.245.165.136 (0) at Wed Jun 22 13:16:30 2005,E0,"31534,[95],[32],[165],[175],[16],[12, 11, 6]"
Jun 22 13:16:30 connection from 210.245.165.136 (0) at Wed Jun 22 13:16:30 2005,E0,"0,[95],[32],[165],[175],[16],[12, 11, 6]"
Jun 22 13:16:30 connection from 210.245.165.136 (0) at Wed Jun 22 13:16:30 2005,E0,"0,[95],[32],[165],[175],[16],[12, 11, 6]"
Jun 22 13:16:30 connection from 210.245.165.136 (0) at Wed Jun 22 13:16:30 2005,E0,"0,[95],[32],[165],[175],[16],[12, 11, 6]"
Jun 22 13:16:30 connection from 210.245.165.136 (0) at Wed Jun 22 13:16:30 2005,E0,"0,[95],[32],[165],[175],[16],[12, 11, 6]"
Jun 22 13:16:30 connection from 210.245.165.136 (0) at Wed Jun 22 13:16:30 2005,E0,"0,[95],[32],[165],[175],[16],[12, 11, 6]"
Jun 22 13:16:30 connection from 210.245.165.136 (0) at Wed Jun 22 13:16:30 2005,E0,"0,[95],[32],[165],[175],[16],[12, 11, 6]"
Jun 22 13:16:30 connection from 210.245.165.136 (0) at Wed Jun 22 13:16:30 2005,E0,"0,[95],[32],[165],[175],[16],[12, 11, 6]"
Jun 22 13:16:30 connection from 210.245.165.136 (0) at Wed Jun 22 13:16:30 2005,E0,"0,[95],[32],[165],[175],[16],[12, 11, 6]"
Jun 22 13:16:30 connection from 210.245.165.136 (0) at Wed Jun 22 13:16:30 2005,E0,"0,[95],[32],[165],[175],[16],[12, 11, 6]"
Jun 22 13:16:30 connection from 210.245.165.136 (0) at Wed Jun 22 13:16:30 2005,E0,"0,[95],[32],[165],[175],[16],[12, 11, 6]"
Jun 22 13:16:30 connection from 210.245.165.136 (0) at Wed Jun 22 13:16:30 2005,E0,"0,[95],[32],[165],[175],[16],[12, 11, 6]"
Jun 22 13:16:30 connection from 210.245.165.136 (0) at Wed Jun 22 13:16:30 2005,E0,"0,[95],[32],[165],[175],[16],[12, 11, 6]"
Jun 22 13:16:30 connection from 210.245.165.136 (0) at Wed Jun 22 13:16:30 2005,E0,"0,[95],[32],[165],[175],[16],[12, 11, 6]"
Jun 22 13:16:30 connection from 210.245.165.136 (0) at Wed Jun 22 13:16:30 2005,E0,"0,[95],[32],[165],[175],[16],[12, 11, 6]"
Jun 22 13:16:30 connection from 210.245.165.136 (0) at Wed Jun 22 13:16:30 2005,E0,"0,[95],[32],[165],[175],[16],[12, 11, 6]"
Jun 22 13:16:31 connection from 210.245.165.136 (0) at Wed Jun 22 13:16:30 2005,E0,"1,[95],[32],[165],[175],[16],[12, 11, 6]"
Jun 22 13:16:31 connection from 210.245.165.136 (0) at Wed Jun 22 13:16:31 2005,E0,"0,[95],[32],[165],[175],[16],[12, 11, 31]"
Jun 22 13:16:31 connection from 210.245.165.136 (0) at Wed Jun 22 13:16:31 2005,E0,"0,[95],[32],[165],[175],[16],[12, 11, 31]"
Jun 22 13:16:31 connection from 210.245.165.136 (0) at Wed Jun 22 13:16:31 2005,E0,"0,[95],[32],[165],[175],[16],[12, 11, 31]"
Jun 22 13:16:31 connection from 210.245.165.136 (0) at Wed Jun 22 13:16:31 2005,E0,"0,[95],[32],[165],[175],[16],[12, 11, 31]"
Jun 22 13:16:31 connection from 210.245.165.136 (0) at Wed Jun 22 13:16:31 2005,E0,"0,[95],[32],[165],[175],[16],[12, 11, 31]"
Jun 22 13:16:32 connection from 210.245.165.136 (0) at Wed Jun 22 13:16:32 2005,E0,"1,[95],[32],[165],[175],[16],[12, 11, 39]"
Jun 23 01:41:29 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=209.152.168.249  user=guest,E7,"44697,[1, 151],[47, 149]"
Jun 23 01:41:29 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=209.152.168.249  user=guest,E7,"0,[1, 151],[47, 149]"
Jun 23 01:41:29 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=209.152.168.249  user=guest,E7,"0,[1, 151],[47, 149]"
Jun 23 01:41:29 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=209.152.168.249  user=guest,E7,"0,[1, 151],[47, 149]"
Jun 23 01:41:29 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=209.152.168.249  user=guest,E7,"0,[1, 151],[47, 149]"
Jun 23 01:41:30 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=209.152.168.249  user=guest,E7,"1,[1, 151],[47, 149]"
Jun 23 01:41:30 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=209.152.168.249  user=guest,E7,"0,[1, 151],[47, 149]"
Jun 23 01:41:30 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=209.152.168.249  user=guest,E7,"0,[1, 151],[47, 149]"
Jun 23 01:41:30 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=209.152.168.249  user=guest,E7,"0,[1, 151],[47, 149]"
Jun 23 01:41:32 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=209.152.168.249  user=guest,E7,"2,[1, 151],[47, 149]"
Jun 23 02:55:14 check pass; user unknown,E13,4422
Jun 23 02:55:14 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=200.60.37.201,E20,"0,[49, 76],[1, 80]"
Jun 23 04:05:28 session opened for user cyrus by (uid=0),E1,"4214,[152],[45, 32]"
Jun 23 04:05:29 session closed for user cyrus,E15,"1,[152]"
Jun 23 04:05:30 ALERT exited abnormally with [1],E5,1
Jun 23 04:13:08 session opened for user news by (uid=0),E1,"458,[172],[45, 32]"
Jun 23 04:13:09 session closed for user news,E15,"1,[172]"
Jun 23 23:30:03 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=218.22.3.51  user=root,E7,"69414,[1, 83],[47, 57]"
Jun 23 23:30:03 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=218.22.3.51  user=root,E7,"0,[1, 83],[47, 57]"
Jun 23 23:30:04 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=218.22.3.51  user=root,E7,"1,[1, 83],[47, 57]"
Jun 23 23:30:04 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=218.22.3.51  user=root,E7,"0,[1, 83],[47, 57]"
Jun 23 23:30:04 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=218.22.3.51  user=root,E7,"0,[1, 83],[47, 57]"
Jun 23 23:30:04 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=218.22.3.51  user=root,E7,"0,[1, 83],[47, 57]"
Jun 23 23:30:05 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=218.22.3.51  user=root,E7,"1,[1, 83],[47, 57]"
Jun 23 23:30:05 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=218.22.3.51  user=root,E7,"0,[1, 83],[47, 57]"
Jun 23 23:30:05 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=218.22.3.51  user=root,E7,"0,[1, 83],[47, 57]"
Jun 24 04:05:34 session opened for user cyrus by (uid=0),E1,"16529,[152],[45, 32]"
Jun 24 04:05:35 session closed for user cyrus,E15,"1,[152]"
Jun 24 04:05:35 ALERT exited abnormally with [1],E5,0
Jun 24 04:11:12 session opened for user news by (uid=0),E1,"337,[172],[45, 32]"
Jun 24 04:11:12 session closed for user news,E15,"0,[172]"
Jun 24 18:55:11 connection from 218.69.108.57 (0) at Fri Jun 24 18:55:11 2005,E0,"53039,[182],[32],[158],[175],[24],[17, 22, 46]"
Jun 24 18:55:11 connection from 218.69.108.57 (0) at Fri Jun 24 18:55:11 2005,E0,"0,[182],[32],[158],[175],[24],[17, 22, 46]"
Jun 24 18:55:11 connection from 218.69.108.57 (0) at Fri Jun 24 18:55:11 2005,E0,"0,[182],[32],[158],[175],[24],[17, 22, 46]"
Jun 24 18:55:11 connection from 218.69.108.57 (0) at Fri Jun 24 18:55:11 2005,E0,"0,[182],[32],[158],[175],[24],[17, 22, 46]"
Jun 24 18:55:11 connection from 218.69.108.57 (0) at Fri Jun 24 18:55:11 2005,E0,"0,[182],[32],[158],[175],[24],[17, 22, 46]"
Jun 24 18:55:11 connection from 218.69.108.57 (0) at Fri Jun 24 18:55:11 2005,E0,"0,[182],[32],[158],[175],[24],[17, 22, 46]"
Jun 24 18:55:11 connection from 218.69.108.57 (0) at Fri Jun 24 18:55:11 2005,E0,"0,[182],[32],[158],[175],[24],[17, 22, 46]"
Jun 24 18:55:18 connection from 218.69.108.57 (0) at Fri Jun 24 18:55:18 2005,E0,"7,[182],[32],[158],[175],[24],[17, 22, 17]"
Jun 24 18:55:18 connection from 218.69.108.57 (0) at Fri Jun 24 18:55:18 2005,E0,"0,[182],[32],[158],[175],[24],[17, 22, 17]"
Jun 24 18:55:18 connection from 218.69.108.57 (0) at Fri Jun 24 18:55:18 2005,E0,"0,[182],[32],[158],[175],[24],[17, 22, 17]"
Jun 24 18:55:18 connection from 218.69.108.57 (0) at Fri Jun 24 18:55:18 2005,E0,"0,[182],[32],[158],[175],[24],[17, 22, 17]"
Jun 24 18:55:18 connection from 218.69.108.57 (0) at Fri Jun 24 18:55:18 2005,E0,"0,[182],[32],[158],[175],[24],[17, 22, 17]"
Jun 24 18:55:18 connection from 218.69.108.57 (0) at Fri Jun 24 18:55:18 2005,E0,"0,[182],[32],[158],[175],[24],[17, 22, 17]"
Jun 25 04:04:25 session opened for user cyrus by (uid=0),E1,"32947,[152],[45, 32]"
Jun 25 04:04:25 session closed for user cyrus,E15,"0,[152]"
Jun 25 04:04:26 ALERT exited abnormally with [1],E5,1
Jun 25 04:10:34 session opened for user news by (uid=0),E1,"368,[172],[45, 32]"
Jun 25 04:10:35 session closed for user news,E15,"1,[172]"
Jun 25 04:41:49 check pass; user unknown,E13,1874
Jun 25 04:41:49 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=massive.merukuru.org,E2,"0,[1, 125]"
Jun 25 04:41:49 check pass; user unknown,E13,0
Jun 25 04:41:49 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=massive.merukuru.org,E2,"0,[1, 125]"
Jun 25 04:41:49 check pass; user unknown,E13,0
Jun 25 04:41:49 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=massive.merukuru.org,E2,"0,[1, 125]"
Jun 25 04:41:49 check pass; user unknown,E13,0
Jun 25 04:41:49 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=massive.merukuru.org,E2,"0,[1, 125]"
Jun 25 04:41:51 check pass; user unknown,E13,2
Jun 25 04:41:51 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=massive.merukuru.org,E2,"0,[1, 125]"
Jun 25 04:41:51 check pass; user unknown,E13,0
Jun 25 04:41:51 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=massive.merukuru.org,E2,"0,[1, 125]"
Jun 25 04:41:51 check pass; user unknown,E13,0
Jun 25 04:41:51 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=massive.merukuru.org,E2,"0,[1, 125]"
Jun 25 04:41:51 check pass; user unknown,E13,0
Jun 25 04:41:51 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=massive.merukuru.org,E2,"0,[1, 125]"
Jun 25 04:41:51 check pass; user unknown,E13,0
Jun 25 04:41:51 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=massive.merukuru.org,E2,"0,[1, 125]"
Jun 25 04:41:51 check pass; user unknown,E13,0
Jun 25 04:41:51 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=massive.merukuru.org,E2,"0,[1, 125]"
Jun 25 09:11:48 gethostbyname error for ^X\F7\FF\BF^X\F7\FF\BF^Z\F7\FF\BF^Z\F7\FF\BF%8x%8x%8x%8x%8x%8x%8x%8x%8x%62716x%hn%51859x%hn\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220\220,E21,16197
Jun 25 09:20:24 connection from 210.118.170.95 (0) at Sat Jun 25 09:20:24 2005,E0,"516,[103],[32],[119],[175],[28],[10, 23, 24]"
Jun 25 09:20:24 connection from 210.118.170.95 (0) at Sat Jun 25 09:20:24 2005,E0,"0,[103],[32],[119],[175],[28],[10, 23, 24]"
Jun 25 09:20:24 connection from 210.118.170.95 (0) at Sat Jun 25 09:20:24 2005,E0,"0,[103],[32],[119],[175],[28],[10, 23, 24]"
Jun 25 09:20:24 connection from 210.118.170.95 (0) at Sat Jun 25 09:20:24 2005,E0,"0,[103],[32],[119],[175],[28],[10, 23, 24]"
Jun 25 09:20:24 connection from 210.118.170.95 (0) at Sat Jun 25 09:20:24 2005,E0,"0,[103],[32],[119],[175],[28],[10, 23, 24]"
Jun 25 09:20:24 connection from 210.118.170.95 (0) at Sat Jun 25 09:20:24 2005,E0,"0,[103],[32],[119],[175],[28],[10, 23, 24]"
Jun 25 09:20:24 connection from 210.118.170.95 (0) at Sat Jun 25 09:20:24 2005,E0,"0,[103],[32],[119],[175],[28],[10, 23, 24]"
Jun 25 09:20:24 connection from 210.118.170.95 (0) at Sat Jun 25 09:20:24 2005,E0,"0,[103],[32],[119],[175],[28],[10, 23, 24]"
Jun 25 09:20:24 connection from 210.118.170.95 (0) at Sat Jun 25 09:20:24 2005,E0,"0,[103],[32],[119],[175],[28],[10, 23, 24]"
Jun 25 09:20:24 connection from 210.118.170.95 (0) at Sat Jun 25 09:20:24 2005,E0,"0,[103],[32],[119],[175],[28],[10, 23, 24]"
Jun 25 09:20:24 connection from 210.118.170.95 (0) at Sat Jun 25 09:20:24 2005,E0,"0,[103],[32],[119],[175],[28],[10, 23, 24]"
Jun 25 09:20:24 connection from 210.118.170.95 (0) at Sat Jun 25 09:20:24 2005,E0,"0,[103],[32],[119],[175],[28],[10, 23, 24]"
Jun 25 09:20:24 connection from 210.118.170.95 (0) at Sat Jun 25 09:20:24 2005,E0,"0,[103],[32],[119],[175],[28],[10, 23, 24]"
Jun 25 09:20:24 connection from 210.118.170.95 (0) at Sat Jun 25 09:20:24 2005,E0,"0,[103],[32],[119],[175],[28],[10, 23, 24]"
Jun 25 09:20:24 connection from 210.118.170.95 (0) at Sat Jun 25 09:20:24 2005,E0,"0,[103],[32],[119],[175],[28],[10, 23, 24]"
Jun 25 09:20:24 connection from 210.118.170.95 (0) at Sat Jun 25 09:20:24 2005,E0,"0,[103],[32],[119],[175],[28],[10, 23, 24]"
