LineId,Month,Date,Time,Level,Component,PID,Content,EventId,EventTemplate
340,Sep,19,17:23:32,internpc,sudo,,pam_unix(sudo:session): session opened for user root by (uid=0),1b3c4b91,pam_unix(sudo:session): session opened for user root by (uid=0)
341,Sep,19,17:23:32,internpc,sudo,,pam_unix(sudo:session): session closed for user root,449b71b3,pam_unix(sudo:session): session closed for user root
342,Sep,19,17:23:34,internpc,sudo,,intern : TTY=pts/0 ; PWD=/home/intern/Desktop/repos/jsoc-machine-learning ; USER=root ; COMMAND=/usr/bin/git push,dc23202f,intern :  ; PWD=/home/intern/Desktop/repos/jsoc-machine-learning ; USER=root ; COMMAND=/usr/bin/git 
343,Sep,19,17:23:34,internpc,sudo,,pam_unix(sudo:session): session opened for user root by (uid=0),1b3c4b91,pam_unix(sudo:session): session opened for user root by (uid=0)
344,Sep,19,17:23:34,internpc,sudo,,pam_unix(sudo:session): session closed for user root,449b71b3,pam_unix(sudo:session): session closed for user root
345,Sep,19,17:24:07,internpc,sudo,,intern : TTY=pts/0 ; PWD=/home/intern/Desktop/repos/jsoc-machine-learning ; USER=root ; COMMAND=/usr/bin/git push --set-upstream origin master,184a7ba0,intern : TTY=pts/0 ; PWD=/home/intern/Desktop/repos/jsoc-machine-learning ; USER=root ; COMMAND=/usr/bin/git push --set-upstream origin master
346,Sep,19,17:24:07,internpc,sudo,,pam_unix(sudo:session): session opened for user root by (uid=0),1b3c4b91,pam_unix(sudo:session): session opened for user root by (uid=0)
347,Sep,19,17:24:07,internpc,sudo,,pam_unix(sudo:session): session closed for user root,449b71b3,pam_unix(sudo:session): session closed for user root
348,Sep,19,17:25:28,internpc,systemd-logind,1475,System is powering down.,7aef767d,System is powering down.
349,Sep,20,09:32:18,internpc,systemd-logind,1536,New seat seat0.,835560a8,New seat seat0.
350,Sep,20,09:32:18,internpc,systemd-logind,1536,Watching system buttons on /dev/input/event3 (Power Button),3bf8ba4b,Watching system buttons on   
351,Sep,20,09:32:18,internpc,systemd-logind,1536,Watching system buttons on /dev/input/event0 (Power Button),3bf8ba4b,Watching system buttons on   
352,Sep,20,09:32:18,internpc,systemd-logind,1536,Watching system buttons on /dev/input/event2 (Lid Switch),3bf8ba4b,Watching system buttons on   
353,Sep,20,09:32:18,internpc,systemd-logind,1536,Watching system buttons on /dev/input/event1 (Sleep Button),3bf8ba4b,Watching system buttons on   
354,Sep,20,09:32:18,internpc,systemd-logind,1536,Watching system buttons on /dev/input/event7 (Logitech USB Receiver),d069e105,Watching system buttons on /dev/input/event7 (Logitech USB Receiver)
355,Sep,20,09:32:18,internpc,systemd-logind,1536,Watching system buttons on /dev/input/event9 (Logitech USB Receiver Consumer Control),f12e6680,Watching system buttons on      
356,Sep,20,09:32:18,internpc,systemd-logind,1536,Watching system buttons on /dev/input/event10 (Logitech USB Receiver System Control),f12e6680,Watching system buttons on      
357,Sep,20,09:32:18,internpc,systemd-logind,1536,Watching system buttons on /dev/input/event4 (AT Translated Set 2 keyboard),f12e6680,Watching system buttons on      
358,Sep,20,09:32:19,internpc,gdm-launch-environment],,pam_unix(gdm-launch-environment:session): session opened for user gdm by (uid=0),bb6b9e55,pam_unix(gdm-launch-environment:session): session opened for user gdm by (uid=0)
359,Sep,20,09:32:19,internpc,systemd-logind,1536,New session c1 of user gdm.,7c473141,New session  of user 
360,Sep,20,09:32:19,internpc,systemd,,pam_unix(systemd-user:session): session opened for user gdm by (uid=0),37ec3e93,pam_unix(systemd-user:session): session opened for user  by (uid=0)
361,Sep,20,09:32:21,internpc,polkitd(authority=local),,"Registered Authentication Agent for unix-session:c1 (system bus name :1.25 [/usr/bin/gnome-shell], object path /org/freedesktop/PolicyKit1/AuthenticationAgent, locale en_GB.UTF-8)",57d21f6a,"Registered Authentication Agent for  (system bus name  [/usr/bin/gnome-shell], object path /org/freedesktop/PolicyKit1/AuthenticationAgent, locale en_GB.UTF-8)"
362,Sep,20,09:32:32,internpc,gdm-password],,pam_unix(gdm-password:session): session opened for user intern by (uid=0),65359baa,pam_unix(gdm-password:session): session opened for user intern by (uid=0)
363,Sep,20,09:32:32,internpc,systemd-logind,1536,New session 2 of user intern.,7c473141,New session  of user 
364,Sep,20,09:32:32,internpc,systemd,,pam_unix(systemd-user:session): session opened for user intern by (uid=0),37ec3e93,pam_unix(systemd-user:session): session opened for user  by (uid=0)
365,Sep,20,09:32:39,internpc,polkitd(authority=local),,"Registered Authentication Agent for unix-session:2 (system bus name :1.80 [/usr/bin/gnome-shell], object path /org/freedesktop/PolicyKit1/AuthenticationAgent, locale en_GB.UTF-8)",57d21f6a,"Registered Authentication Agent for  (system bus name  [/usr/bin/gnome-shell], object path /org/freedesktop/PolicyKit1/AuthenticationAgent, locale en_GB.UTF-8)"
366,Sep,20,09:32:45,internpc,dbus-daemon,1401,[system] Failed to activate service 'org.bluez': timed out (service_start_timeout=25000ms),cf39805e,[system] Failed to activate service 'org.bluez': timed out (service_start_timeout=25000ms)
367,Sep,20,09:33:42,internpc,pkexec,,pam_unix(polkit-1:session): session opened for user root by (uid=1000),a4e5952b,pam_unix(polkit-1:session): session opened for user root by (uid=1000)
368,Sep,20,09:33:42,internpc,pkexec,5735,intern: Executing command [USER=root] [TTY=unknown] [CWD=/home/intern] [COMMAND=/usr/lib/update-notifier/package-system-locked],5de9616b,intern: Executing command [USER=root] [TTY=unknown] [CWD=/home/intern] [COMMAND=/usr/lib/update-notifier/package-system-locked]
369,Sep,20,09:39:01,internpc,CRON,6573,pam_unix(cron:session): session opened for user root by (uid=0),104ec55d,pam_unix(cron:session): session opened for user root by (uid=0)
370,Sep,20,09:39:01,internpc,CRON,6573,pam_unix(cron:session): session closed for user root,20fe0864,pam_unix(cron:session): session closed for user root
371,Sep,20,09:44:03,internpc,gdm-password],,pam_unix(gdm-password:auth): authentication failure; logname= uid=0 euid=0 tty=/dev/tty2 ruser= rhost=  user=intern,a1ef0b16,pam_unix(gdm-password:auth): authentication failure; logname= uid=0 euid=0 tty=/dev/tty2 ruser= rhost= user=intern
372,Sep,20,09:44:30,internpc,gdm-password],,message repeated 4 times: [ pam_unix(gdm-password:auth): authentication failure; logname= uid=0 euid=0 tty=/dev/tty2 ruser= rhost=  user=intern],087c8d6d,message repeated  times: [ pam_unix(gdm-password:auth): authentication failure; logname= uid=0 euid=0 tty=/dev/tty2 ruser= rhost= user=intern]
373,Sep,20,09:44:37,internpc,gdm-password],,gkr-pam: unlocked login keyring,93db07cc,gkr-pam: unlocked login keyring
374,Sep,20,10:06:18,internpc,gdm-password],,gkr-pam: unlocked login keyring,93db07cc,gkr-pam: unlocked login keyring
375,Sep,20,10:09:01,internpc,CRON,7950,pam_unix(cron:session): session opened for user root by (uid=0),104ec55d,pam_unix(cron:session): session opened for user root by (uid=0)
376,Sep,20,10:09:01,internpc,CRON,7950,pam_unix(cron:session): session closed for user root,20fe0864,pam_unix(cron:session): session closed for user root
377,Sep,20,10:17:01,internpc,CRON,8233,pam_unix(cron:session): session opened for user root by (uid=0),104ec55d,pam_unix(cron:session): session opened for user root by (uid=0)
378,Sep,20,10:17:01,internpc,CRON,8233,pam_unix(cron:session): session closed for user root,20fe0864,pam_unix(cron:session): session closed for user root
379,Sep,20,10:39:01,internpc,CRON,8633,pam_unix(cron:session): session opened for user root by (uid=0),104ec55d,pam_unix(cron:session): session opened for user root by (uid=0)
380,Sep,20,10:39:01,internpc,CRON,8633,pam_unix(cron:session): session closed for user root,20fe0864,pam_unix(cron:session): session closed for user root
381,Sep,20,10:44:04,internpc,gdm-password],,pam_unix(gdm-password:auth): authentication failure; logname= uid=0 euid=0 tty=/dev/tty2 ruser= rhost=  user=intern,a1ef0b16,pam_unix(gdm-password:auth): authentication failure; logname= uid=0 euid=0 tty=/dev/tty2 ruser= rhost= user=intern
382,Sep,20,10:44:16,internpc,gdm-password],,message repeated 2 times: [ pam_unix(gdm-password:auth): authentication failure; logname= uid=0 euid=0 tty=/dev/tty2 ruser= rhost=  user=intern],087c8d6d,message repeated  times: [ pam_unix(gdm-password:auth): authentication failure; logname= uid=0 euid=0 tty=/dev/tty2 ruser= rhost= user=intern]
383,Sep,20,10:44:23,internpc,gdm-password],,gkr-pam: unlocked login keyring,93db07cc,gkr-pam: unlocked login keyring
384,Sep,20,11:09:01,internpc,CRON,9666,pam_unix(cron:session): session opened for user root by (uid=0),104ec55d,pam_unix(cron:session): session opened for user root by (uid=0)
385,Sep,20,11:09:01,internpc,CRON,9666,pam_unix(cron:session): session closed for user root,20fe0864,pam_unix(cron:session): session closed for user root
386,Sep,20,11:17:01,internpc,CRON,9896,pam_unix(cron:session): session opened for user root by (uid=0),104ec55d,pam_unix(cron:session): session opened for user root by (uid=0)
387,Sep,20,11:17:01,internpc,CRON,9896,pam_unix(cron:session): session closed for user root,20fe0864,pam_unix(cron:session): session closed for user root
388,Sep,20,11:35:01,internpc,sudo,,intern : TTY=pts/2 ; PWD=/home/intern/Desktop/ML ; USER=root ; COMMAND=/bin/cp -r data derby.log For test future research Log format Process metastore_db package.xml __pycache__ README.md Research Articles spark System log Detection venv Web Security Detection Webshell Detection XSS Detection ../repos/jsoc-machine-learning/,e046ae1f,intern : TTY=pts/2 ; PWD=/home/intern/Desktop/ML ; USER=root ; COMMAND=/bin/cp -r data derby.log For test future research Log format Process metastore_db package.xml __pycache__ README.md Research Articles spark System log Detection venv Web Security Detection Webshell Detection XSS Detection ../repos/jsoc-machine-learning/
389,Sep,20,11:35:01,internpc,sudo,,pam_unix(sudo:session): session opened for user root by (uid=0),1b3c4b91,pam_unix(sudo:session): session opened for user root by (uid=0)
390,Sep,20,11:36:39,internpc,sudo,,pam_unix(sudo:session): session closed for user root,449b71b3,pam_unix(sudo:session): session closed for user root
391,Sep,20,11:37:03,internpc,sudo,,intern : TTY=pts/2 ; PWD=/home/intern/Desktop/repos/jsoc-machine-learning ; USER=root ; COMMAND=/usr/bin/git add --all,b8fe36c2,intern :  ; PWD=/home/intern/Desktop/repos/jsoc-machine-learning ; USER=root ; COMMAND=/usr/bin/git add --all
392,Sep,20,11:37:03,internpc,sudo,,pam_unix(sudo:session): session opened for user root by (uid=0),1b3c4b91,pam_unix(sudo:session): session opened for user root by (uid=0)
393,Sep,20,11:37:38,internpc,sudo,,pam_unix(sudo:session): session closed for user root,449b71b3,pam_unix(sudo:session): session closed for user root
394,Sep,20,11:38:05,internpc,sudo,,intern : TTY=pts/2 ; PWD=/home/intern/Desktop/repos/jsoc-machine-learning ; USER=root ; COMMAND=/usr/bin/git commit -m all the files are added from ML,52ee0da2,intern : TTY=pts/2 ; PWD=/home/intern/Desktop/repos/jsoc-machine-learning ; USER=root ; COMMAND=/usr/bin/git commit -m all the files are added from ML
395,Sep,20,11:38:05,internpc,sudo,,pam_unix(sudo:session): session opened for user root by (uid=0),1b3c4b91,pam_unix(sudo:session): session opened for user root by (uid=0)
396,Sep,20,11:38:05,internpc,sudo,,pam_unix(sudo:session): session closed for user root,449b71b3,pam_unix(sudo:session): session closed for user root
397,Sep,20,11:38:23,internpc,sudo,,intern : TTY=pts/2 ; PWD=/home/intern/Desktop/repos/jsoc-machine-learning ; USER=root ; COMMAND=/usr/bin/git push,dc23202f,intern :  ; PWD=/home/intern/Desktop/repos/jsoc-machine-learning ; USER=root ; COMMAND=/usr/bin/git 
398,Sep,20,11:38:23,internpc,sudo,,pam_unix(sudo:session): session opened for user root by (uid=0),1b3c4b91,pam_unix(sudo:session): session opened for user root by (uid=0)
399,Sep,20,11:38:23,internpc,sudo,,pam_unix(sudo:session): session closed for user root,449b71b3,pam_unix(sudo:session): session closed for user root
400,Sep,20,11:39:01,internpc,CRON,10571,pam_unix(cron:session): session opened for user root by (uid=0),104ec55d,pam_unix(cron:session): session opened for user root by (uid=0)
401,Sep,20,11:39:01,internpc,CRON,10571,pam_unix(cron:session): session closed for user root,20fe0864,pam_unix(cron:session): session closed for user root
402,Sep,20,11:56:28,internpc,sudo,,intern : TTY=pts/2 ; PWD=/home/intern/Desktop/repos/jsoc-machine-learning ; USER=root ; COMMAND=/usr/bin/git pull,dc23202f,intern :  ; PWD=/home/intern/Desktop/repos/jsoc-machine-learning ; USER=root ; COMMAND=/usr/bin/git 
403,Sep,20,11:56:28,internpc,sudo,,pam_unix(sudo:session): session opened for user root by (uid=0),1b3c4b91,pam_unix(sudo:session): session opened for user root by (uid=0)
404,Sep,20,11:56:28,internpc,sudo,,pam_unix(sudo:session): session closed for user root,449b71b3,pam_unix(sudo:session): session closed for user root
405,Sep,20,11:56:57,internpc,sudo,,intern : TTY=pts/2 ; PWD=/home/intern/Desktop/repos/jsoc-machine-learning ; USER=root ; COMMAND=/usr/bin/git pull https://bitbucket.org/Newt08/jsoc-machine-learning/src/master/ master,2d605606,intern : TTY=pts/2 ; PWD=/home/intern/Desktop/repos/jsoc-machine-learning ; USER=root ; COMMAND=/usr/bin/git pull https://bitbucket.org/Newt08/jsoc-machine-learning/src/master/ master
406,Sep,20,11:56:57,internpc,sudo,,pam_unix(sudo:session): session opened for user root by (uid=0),1b3c4b91,pam_unix(sudo:session): session opened for user root by (uid=0)
407,Sep,20,11:57:08,internpc,sudo,,pam_unix(sudo:session): session closed for user root,449b71b3,pam_unix(sudo:session): session closed for user root
408,Sep,20,11:57:10,internpc,sudo,,intern : TTY=pts/2 ; PWD=/home/intern/Desktop/repos/jsoc-machine-learning ; USER=root ; COMMAND=/usr/bin/git pull https://bitbucket.org/Newt08/jsoc-machine-learning/src/master/ master,2d605606,intern : TTY=pts/2 ; PWD=/home/intern/Desktop/repos/jsoc-machine-learning ; USER=root ; COMMAND=/usr/bin/git pull https://bitbucket.org/Newt08/jsoc-machine-learning/src/master/ master
409,Sep,20,11:57:10,internpc,sudo,,pam_unix(sudo:session): session opened for user root by (uid=0),1b3c4b91,pam_unix(sudo:session): session opened for user root by (uid=0)
410,Sep,20,11:57:20,internpc,sudo,,pam_unix(sudo:session): session closed for user root,449b71b3,pam_unix(sudo:session): session closed for user root
411,Sep,20,12:09:01,internpc,CRON,11741,pam_unix(cron:session): session opened for user root by (uid=0),104ec55d,pam_unix(cron:session): session opened for user root by (uid=0)
412,Sep,20,12:09:01,internpc,CRON,11741,pam_unix(cron:session): session closed for user root,20fe0864,pam_unix(cron:session): session closed for user root
413,Sep,20,12:17:01,internpc,CRON,12033,pam_unix(cron:session): session opened for user root by (uid=0),104ec55d,pam_unix(cron:session): session opened for user root by (uid=0)
414,Sep,20,12:17:01,internpc,CRON,12033,pam_unix(cron:session): session closed for user root,20fe0864,pam_unix(cron:session): session closed for user root
415,Sep,20,12:28:00,internpc,gdm-password],,pam_unix(gdm-password:auth): authentication failure; logname= uid=0 euid=0 tty=/dev/tty2 ruser= rhost=  user=intern,a1ef0b16,pam_unix(gdm-password:auth): authentication failure; logname= uid=0 euid=0 tty=/dev/tty2 ruser= rhost= user=intern
416,Sep,20,12:28:07,internpc,gdm-password],,gkr-pam: unlocked login keyring,93db07cc,gkr-pam: unlocked login keyring
417,Sep,20,12:39:01,internpc,CRON,12391,pam_unix(cron:session): session opened for user root by (uid=0),104ec55d,pam_unix(cron:session): session opened for user root by (uid=0)
418,Sep,20,12:39:01,internpc,CRON,12391,pam_unix(cron:session): session closed for user root,20fe0864,pam_unix(cron:session): session closed for user root
419,Sep,20,12:42:05,internpc,gnome-keyring-daemon,3887,"asked to register item /org/freedesktop/secrets/collection/login/1, but it's already registered",4a29d288,"asked to register item /org/freedesktop/secrets/collection/login/1, but it's already registered"
420,Sep,20,12:42:05,internpc,gnome-keyring-daemon,3887,"asked to register item /org/freedesktop/secrets/collection/login/1, but it's already registered",4a29d288,"asked to register item /org/freedesktop/secrets/collection/login/1, but it's already registered"
421,Sep,20,12:42:30,internpc,dbus-daemon,1401,[system] Failed to activate service 'org.bluez': timed out (service_start_timeout=25000ms),cf39805e,[system] Failed to activate service 'org.bluez': timed out (service_start_timeout=25000ms)
422,Sep,20,12:51:33,internpc,gdm-password],,pam_unix(gdm-password:auth): authentication failure; logname= uid=0 euid=0 tty=/dev/tty2 ruser= rhost=  user=intern,a1ef0b16,pam_unix(gdm-password:auth): authentication failure; logname= uid=0 euid=0 tty=/dev/tty2 ruser= rhost= user=intern
423,Sep,20,12:51:41,internpc,gdm-password],,gkr-pam: unlocked login keyring,93db07cc,gkr-pam: unlocked login keyring
424,Sep,20,13:06:11,internpc,gdm-password],,pam_unix(gdm-password:auth): authentication failure; logname= uid=0 euid=0 tty=/dev/tty2 ruser= rhost=  user=intern,a1ef0b16,pam_unix(gdm-password:auth): authentication failure; logname= uid=0 euid=0 tty=/dev/tty2 ruser= rhost= user=intern
425,Sep,20,13:06:17,internpc,gdm-password],,pam_unix(gdm-password:auth): authentication failure; logname= uid=0 euid=0 tty=/dev/tty2 ruser= rhost=  user=intern,a1ef0b16,pam_unix(gdm-password:auth): authentication failure; logname= uid=0 euid=0 tty=/dev/tty2 ruser= rhost= user=intern
426,Sep,20,13:06:23,internpc,gdm-password],,gkr-pam: unlocked login keyring,93db07cc,gkr-pam: unlocked login keyring
427,Sep,20,13:09:01,internpc,CRON,14795,pam_unix(cron:session): session opened for user root by (uid=0),104ec55d,pam_unix(cron:session): session opened for user root by (uid=0)
428,Sep,20,13:09:01,internpc,CRON,14795,pam_unix(cron:session): session closed for user root,20fe0864,pam_unix(cron:session): session closed for user root
429,Sep,20,13:16:22,internpc,sudo,,intern : TTY=pts/2 ; PWD=/home/intern ; USER=root ; COMMAND=/usr/bin/find Desktop/ -name .php,58f835fd,intern : TTY=pts/2 ; PWD=/home/intern ; USER=root ; COMMAND=/usr/bin/find Desktop/ -name 
430,Sep,20,13:16:22,internpc,sudo,,pam_unix(sudo:session): session opened for user root by (uid=0),1b3c4b91,pam_unix(sudo:session): session opened for user root by (uid=0)
431,Sep,20,13:16:22,internpc,sudo,,pam_unix(sudo:session): session closed for user root,449b71b3,pam_unix(sudo:session): session closed for user root
432,Sep,20,13:16:25,internpc,sudo,,intern : TTY=pts/2 ; PWD=/home/intern ; USER=root ; COMMAND=/usr/bin/find Desktop/ -name .php,58f835fd,intern : TTY=pts/2 ; PWD=/home/intern ; USER=root ; COMMAND=/usr/bin/find Desktop/ -name 
433,Sep,20,13:16:25,internpc,sudo,,pam_unix(sudo:session): session opened for user root by (uid=0),1b3c4b91,pam_unix(sudo:session): session opened for user root by (uid=0)
434,Sep,20,13:16:25,internpc,sudo,,pam_unix(sudo:session): session closed for user root,449b71b3,pam_unix(sudo:session): session closed for user root
435,Sep,20,13:16:38,internpc,sudo,,intern : TTY=pts/2 ; PWD=/home/intern ; USER=root ; COMMAND=/usr/bin/find Desktop/ -name .csv,58f835fd,intern : TTY=pts/2 ; PWD=/home/intern ; USER=root ; COMMAND=/usr/bin/find Desktop/ -name 
436,Sep,20,13:16:38,internpc,sudo,,pam_unix(sudo:session): session opened for user root by (uid=0),1b3c4b91,pam_unix(sudo:session): session opened for user root by (uid=0)
437,Sep,20,13:16:38,internpc,sudo,,pam_unix(sudo:session): session closed for user root,449b71b3,pam_unix(sudo:session): session closed for user root
438,Sep,20,13:16:48,internpc,sudo,,intern : TTY=pts/2 ; PWD=/home/intern ; USER=root ; COMMAND=/usr/bin/find Desktop/ -name *.csv,58f835fd,intern : TTY=pts/2 ; PWD=/home/intern ; USER=root ; COMMAND=/usr/bin/find Desktop/ -name 
439,Sep,20,13:16:48,internpc,sudo,,pam_unix(sudo:session): session opened for user root by (uid=0),1b3c4b91,pam_unix(sudo:session): session opened for user root by (uid=0)
440,Sep,20,13:16:48,internpc,sudo,,pam_unix(sudo:session): session closed for user root,449b71b3,pam_unix(sudo:session): session closed for user root
441,Sep,20,13:16:59,internpc,sudo,,intern : TTY=pts/2 ; PWD=/home/intern ; USER=root ; COMMAND=/usr/bin/find Desktop/ -name *.php,58f835fd,intern : TTY=pts/2 ; PWD=/home/intern ; USER=root ; COMMAND=/usr/bin/find Desktop/ -name 
442,Sep,20,13:16:59,internpc,sudo,,pam_unix(sudo:session): session opened for user root by (uid=0),1b3c4b91,pam_unix(sudo:session): session opened for user root by (uid=0)
443,Sep,20,13:16:59,internpc,sudo,,pam_unix(sudo:session): session closed for user root,449b71b3,pam_unix(sudo:session): session closed for user root
444,Sep,20,13:17:01,internpc,CRON,15064,pam_unix(cron:session): session opened for user root by (uid=0),104ec55d,pam_unix(cron:session): session opened for user root by (uid=0)
445,Sep,20,13:17:01,internpc,CRON,15064,pam_unix(cron:session): session closed for user root,20fe0864,pam_unix(cron:session): session closed for user root
446,Sep,20,13:18:24,internpc,sudo,,intern : TTY=pts/2 ; PWD=/home/intern ; USER=root ; COMMAND=/usr/bin/find Desktop/ -name *.php --help,28af965e,intern : TTY=pts/2 ; PWD=/home/intern ; USER=root ; COMMAND=/usr/bin/find Desktop/ -name *.php --help
447,Sep,20,13:18:24,internpc,sudo,,pam_unix(sudo:session): session opened for user root by (uid=0),1b3c4b91,pam_unix(sudo:session): session opened for user root by (uid=0)
448,Sep,20,13:18:24,internpc,sudo,,pam_unix(sudo:session): session closed for user root,449b71b3,pam_unix(sudo:session): session closed for user root
449,Sep,20,13:18:30,internpc,sudo,,intern : TTY=pts/2 ; PWD=/home/intern ; USER=root ; COMMAND=/usr/bin/find Desktop/ -name *.php,58f835fd,intern : TTY=pts/2 ; PWD=/home/intern ; USER=root ; COMMAND=/usr/bin/find Desktop/ -name 
450,Sep,20,13:18:30,internpc,sudo,,pam_unix(sudo:session): session opened for user root by (uid=0),1b3c4b91,pam_unix(sudo:session): session opened for user root by (uid=0)
451,Sep,20,13:18:30,internpc,sudo,,pam_unix(sudo:session): session closed for user root,449b71b3,pam_unix(sudo:session): session closed for user root
452,Sep,20,13:39:01,internpc,CRON,16499,pam_unix(cron:session): session opened for user root by (uid=0),104ec55d,pam_unix(cron:session): session opened for user root by (uid=0)
453,Sep,20,13:39:01,internpc,CRON,16499,pam_unix(cron:session): session closed for user root,20fe0864,pam_unix(cron:session): session closed for user root
454,Sep,20,14:00:30,internpc,gdm-password],,gkr-pam: unlocked login keyring,93db07cc,gkr-pam: unlocked login keyring
455,Sep,20,14:09:01,internpc,CRON,17771,pam_unix(cron:session): session opened for user root by (uid=0),104ec55d,pam_unix(cron:session): session opened for user root by (uid=0)
456,Sep,20,14:09:01,internpc,CRON,17771,pam_unix(cron:session): session closed for user root,20fe0864,pam_unix(cron:session): session closed for user root
457,Sep,20,14:17:01,internpc,CRON,18038,pam_unix(cron:session): session opened for user root by (uid=0),104ec55d,pam_unix(cron:session): session opened for user root by (uid=0)
458,Sep,20,14:17:01,internpc,CRON,18038,pam_unix(cron:session): session closed for user root,20fe0864,pam_unix(cron:session): session closed for user root
459,Sep,20,14:33:28,internpc,gdm-password],,pam_unix(gdm-password:auth): authentication failure; logname= uid=0 euid=0 tty=/dev/tty2 ruser= rhost=  user=intern,a1ef0b16,pam_unix(gdm-password:auth): authentication failure; logname= uid=0 euid=0 tty=/dev/tty2 ruser= rhost= user=intern
460,Sep,20,14:33:35,internpc,gdm-password],,pam_unix(gdm-password:auth): authentication failure; logname= uid=0 euid=0 tty=/dev/tty2 ruser= rhost=  user=intern,a1ef0b16,pam_unix(gdm-password:auth): authentication failure; logname= uid=0 euid=0 tty=/dev/tty2 ruser= rhost= user=intern
461,Sep,20,14:33:41,internpc,gdm-password],,gkr-pam: unlocked login keyring,93db07cc,gkr-pam: unlocked login keyring
462,Sep,20,14:36:43,internpc,sudo,,intern : TTY=pts/2 ; PWD=/home/intern ; USER=root ; COMMAND=/usr/bin/find Desktop/ -name *.php,58f835fd,intern : TTY=pts/2 ; PWD=/home/intern ; USER=root ; COMMAND=/usr/bin/find Desktop/ -name 
463,Sep,20,14:36:43,internpc,sudo,,pam_unix(sudo:session): session opened for user root by (uid=0),1b3c4b91,pam_unix(sudo:session): session opened for user root by (uid=0)
464,Sep,20,14:36:43,internpc,sudo,,pam_unix(sudo:session): session closed for user root,449b71b3,pam_unix(sudo:session): session closed for user root
465,Sep,20,14:36:56,internpc,sudo,,intern : TTY=pts/2 ; PWD=/home/intern ; USER=root ; COMMAND=/usr/bin/find Desktop/ -name *.php,58f835fd,intern : TTY=pts/2 ; PWD=/home/intern ; USER=root ; COMMAND=/usr/bin/find Desktop/ -name 
466,Sep,20,14:36:56,internpc,sudo,,pam_unix(sudo:session): session opened for user root by (uid=0),1b3c4b91,pam_unix(sudo:session): session opened for user root by (uid=0)
467,Sep,20,14:36:56,internpc,sudo,,pam_unix(sudo:session): session closed for user root,449b71b3,pam_unix(sudo:session): session closed for user root
468,Sep,20,14:37:07,internpc,sudo,,intern : TTY=pts/2 ; PWD=/home/intern ; USER=root ; COMMAND=/usr/bin/find Desktop/ -name *.php,58f835fd,intern : TTY=pts/2 ; PWD=/home/intern ; USER=root ; COMMAND=/usr/bin/find Desktop/ -name 
469,Sep,20,14:37:07,internpc,sudo,,pam_unix(sudo:session): session opened for user root by (uid=0),1b3c4b91,pam_unix(sudo:session): session opened for user root by (uid=0)
470,Sep,20,14:37:07,internpc,sudo,,pam_unix(sudo:session): session closed for user root,449b71b3,pam_unix(sudo:session): session closed for user root
471,Sep,20,14:37:23,internpc,sudo,,intern : TTY=pts/2 ; PWD=/home/intern ; USER=root ; COMMAND=/usr/bin/find Desktop/ -name *.php,58f835fd,intern : TTY=pts/2 ; PWD=/home/intern ; USER=root ; COMMAND=/usr/bin/find Desktop/ -name 
472,Sep,20,14:37:23,internpc,sudo,,pam_unix(sudo:session): session opened for user root by (uid=0),1b3c4b91,pam_unix(sudo:session): session opened for user root by (uid=0)
473,Sep,20,14:37:24,internpc,sudo,,pam_unix(sudo:session): session closed for user root,449b71b3,pam_unix(sudo:session): session closed for user root
474,Sep,20,14:39:01,internpc,CRON,18730,pam_unix(cron:session): session opened for user root by (uid=0),104ec55d,pam_unix(cron:session): session opened for user root by (uid=0)
475,Sep,20,14:39:01,internpc,CRON,18730,pam_unix(cron:session): session closed for user root,20fe0864,pam_unix(cron:session): session closed for user root
476,Sep,20,14:39:42,internpc,sudo,,intern : TTY=pts/2 ; PWD=/home/intern ; USER=root ; COMMAND=/usr/bin/find Desktop/ -name *.php,58f835fd,intern : TTY=pts/2 ; PWD=/home/intern ; USER=root ; COMMAND=/usr/bin/find Desktop/ -name 
477,Sep,20,14:39:42,internpc,sudo,,pam_unix(sudo:session): session opened for user root by (uid=0),1b3c4b91,pam_unix(sudo:session): session opened for user root by (uid=0)
478,Sep,20,14:39:42,internpc,sudo,,pam_unix(sudo:session): session closed for user root,449b71b3,pam_unix(sudo:session): session closed for user root
479,Sep,20,14:39:43,internpc,sudo,,intern : TTY=pts/2 ; PWD=/home/intern ; USER=root ; COMMAND=/usr/bin/find Desktop/ -name *.php,58f835fd,intern : TTY=pts/2 ; PWD=/home/intern ; USER=root ; COMMAND=/usr/bin/find Desktop/ -name 
480,Sep,20,14:39:43,internpc,sudo,,pam_unix(sudo:session): session opened for user root by (uid=0),1b3c4b91,pam_unix(sudo:session): session opened for user root by (uid=0)
481,Sep,20,14:39:44,internpc,sudo,,pam_unix(sudo:session): session closed for user root,449b71b3,pam_unix(sudo:session): session closed for user root
482,Sep,20,14:44:30,internpc,sudo,,intern : TTY=pts/2 ; PWD=/home/intern ; USER=root ; COMMAND=/usr/bin/apt install ucommon-utils,a4ad45c5,intern : TTY=pts/2 ; PWD=/home/intern ; USER=root ;  install 
483,Sep,20,14:44:30,internpc,sudo,,pam_unix(sudo:session): session opened for user root by (uid=0),1b3c4b91,pam_unix(sudo:session): session opened for user root by (uid=0)
484,Sep,20,14:44:37,internpc,sudo,,pam_unix(sudo:session): session closed for user root,449b71b3,pam_unix(sudo:session): session closed for user root
