log message,log key,parameter value vector
Sep 19 17:17:01 pam_unix(cron:session): session opened for user root by (uid=0),E7,22
Sep 19 17:17:01 pam_unix(cron:session): session closed for user root,E43,0
Sep 19 17:17:18 pam_unix(sudo:session): session closed for user root,E11,17
Sep 19 17:17:42 intern : TTY=pts/0 ; PWD=/home/intern/Desktop/repos/jsoc-machine-learning ; USER=root ; COMMAND=/usr/bin/git commit -m all files are added from ML,E40,24
Sep 19 17:17:42 pam_unix(sudo:session): session opened for user root by (uid=0),E30,0
Sep 19 17:17:44 pam_unix(sudo:session): session closed for user root,E11,2
Sep 19 17:18:15 intern : TTY=pts/0 ; PWD=/home/intern/Desktop/repos/jsoc-machine-learning ; USER=root ; COMMAND=/usr/bin/git push,E36,31
Sep 19 17:18:15 pam_unix(sudo:session): session opened for user root by (uid=0),E30,0
Sep 19 17:18:15 pam_unix(sudo:session): session closed for user root,E11,0
Sep 19 17:23:32 intern : TTY=pts/0 ; PWD=/home/intern/Desktop/repos/jsoc-machine-learning ; USER=root ; COMMAND=/usr/bin/git init,E36,317
Sep 19 17:23:32 pam_unix(sudo:session): session opened for user root by (uid=0),E30,0
Sep 19 17:23:32 pam_unix(sudo:session): session closed for user root,E11,0
Sep 19 17:23:34 intern : TTY=pts/0 ; PWD=/home/intern/Desktop/repos/jsoc-machine-learning ; USER=root ; COMMAND=/usr/bin/git push,E36,2
Sep 19 17:23:34 pam_unix(sudo:session): session opened for user root by (uid=0),E30,0
Sep 19 17:23:34 pam_unix(sudo:session): session closed for user root,E11,0
Sep 19 17:24:07 intern : TTY=pts/0 ; PWD=/home/intern/Desktop/repos/jsoc-machine-learning ; USER=root ; COMMAND=/usr/bin/git push --set-upstream origin master,E31,33
Sep 19 17:24:07 pam_unix(sudo:session): session opened for user root by (uid=0),E30,0
Sep 19 17:24:07 pam_unix(sudo:session): session closed for user root,E11,0
Sep 19 17:25:28 System is powering down.,E0,81
Sep 20 09:32:18 New seat seat0.,E10,58010
Sep 20 09:32:18 Watching system buttons on /dev/input/event3 (Power Button),E37,0
Sep 20 09:32:18 Watching system buttons on /dev/input/event0 (Power Button),E37,0
Sep 20 09:32:18 Watching system buttons on /dev/input/event2 (Lid Switch),E37,0
Sep 20 09:32:18 Watching system buttons on /dev/input/event1 (Sleep Button),E37,0
Sep 20 09:32:18 Watching system buttons on /dev/input/event7 (Logitech USB Receiver),E6,0
Sep 20 09:32:18 Watching system buttons on /dev/input/event9 (Logitech USB Receiver Consumer Control),E2,0
Sep 20 09:32:18 Watching system buttons on /dev/input/event10 (Logitech USB Receiver System Control),E2,0
Sep 20 09:32:18 Watching system buttons on /dev/input/event4 (AT Translated Set 2 keyboard),E2,0
Sep 20 09:32:19 pam_unix(gdm-launch-environment:session): session opened for user gdm by (uid=0),E29,1
Sep 20 09:32:19 New session c1 of user gdm.,E8,0
Sep 20 09:32:19 pam_unix(systemd-user:session): session opened for user gdm by (uid=0),E33,0
"Sep 20 09:32:21 Registered Authentication Agent for unix-session:c1 (system bus name :1.25 [/usr/bin/gnome-shell], object path /org/freedesktop/PolicyKit1/AuthenticationAgent, locale en_GB.UTF-8)",E25,2
Sep 20 09:32:32 pam_unix(gdm-password:session): session opened for user intern by (uid=0),E18,11
Sep 20 09:32:32 New session 2 of user intern.,E8,0
Sep 20 09:32:32 pam_unix(systemd-user:session): session opened for user intern by (uid=0),E33,0
"Sep 20 09:32:39 Registered Authentication Agent for unix-session:2 (system bus name :1.80 [/usr/bin/gnome-shell], object path /org/freedesktop/PolicyKit1/AuthenticationAgent, locale en_GB.UTF-8)",E25,7
Sep 20 09:32:45 [system] Failed to activate service 'org.bluez': timed out (service_start_timeout=25000ms),E1,6
Sep 20 09:33:42 pam_unix(polkit-1:session): session opened for user root by (uid=1000),E48,57
Sep 20 09:33:42 intern: Executing command [USER=root] [TTY=unknown] [CWD=/home/intern] [COMMAND=/usr/lib/update-notifier/package-system-locked],E19,0
Sep 20 09:39:01 pam_unix(cron:session): session opened for user root by (uid=0),E7,319
Sep 20 09:39:01 pam_unix(cron:session): session closed for user root,E43,0
Sep 20 09:44:03 pam_unix(gdm-password:auth): authentication failure; logname= uid=0 euid=0 tty=/dev/tty2 ruser= rhost=  user=intern,E28,302
Sep 20 09:44:30 message repeated 4 times: [ pam_unix(gdm-password:auth): authentication failure; logname= uid=0 euid=0 tty=/dev/tty2 ruser= rhost=  user=intern],E17,27
Sep 20 09:44:37 gkr-pam: unlocked login keyring,E5,7
Sep 20 10:06:18 gkr-pam: unlocked login keyring,E5,1301
Sep 20 10:09:01 pam_unix(cron:session): session opened for user root by (uid=0),E7,163
Sep 20 10:09:01 pam_unix(cron:session): session closed for user root,E43,0
Sep 20 10:17:01 pam_unix(cron:session): session opened for user root by (uid=0),E7,480
Sep 20 10:17:01 pam_unix(cron:session): session closed for user root,E43,0
Sep 20 10:39:01 pam_unix(cron:session): session opened for user root by (uid=0),E7,1320
Sep 20 10:39:01 pam_unix(cron:session): session closed for user root,E43,0
Sep 20 10:44:04 pam_unix(gdm-password:auth): authentication failure; logname= uid=0 euid=0 tty=/dev/tty2 ruser= rhost=  user=intern,E28,303
Sep 20 10:44:16 message repeated 2 times: [ pam_unix(gdm-password:auth): authentication failure; logname= uid=0 euid=0 tty=/dev/tty2 ruser= rhost=  user=intern],E17,12
Sep 20 10:44:23 gkr-pam: unlocked login keyring,E5,7
Sep 20 11:09:01 pam_unix(cron:session): session opened for user root by (uid=0),E7,1478
Sep 20 11:09:01 pam_unix(cron:session): session closed for user root,E43,0
Sep 20 11:17:01 pam_unix(cron:session): session opened for user root by (uid=0),E7,480
Sep 20 11:17:01 pam_unix(cron:session): session closed for user root,E43,0
Sep 20 11:35:01 intern : TTY=pts/2 ; PWD=/home/intern/Desktop/ML ; USER=root ; COMMAND=/bin/cp -r data derby.log For test future research Log format Process metastore_db package.xml __pycache__ README.md Research Articles spark System log Detection venv Web Security Detection Webshell Detection XSS Detection ../repos/jsoc-machine-learning/,E12,1080
Sep 20 11:35:01 pam_unix(sudo:session): session opened for user root by (uid=0),E30,0
Sep 20 11:36:39 pam_unix(sudo:session): session closed for user root,E11,98
Sep 20 11:37:03 intern : TTY=pts/2 ; PWD=/home/intern/Desktop/repos/jsoc-machine-learning ; USER=root ; COMMAND=/usr/bin/git add --all,E21,24
Sep 20 11:37:03 pam_unix(sudo:session): session opened for user root by (uid=0),E30,0
Sep 20 11:37:38 pam_unix(sudo:session): session closed for user root,E11,35
Sep 20 11:38:05 intern : TTY=pts/2 ; PWD=/home/intern/Desktop/repos/jsoc-machine-learning ; USER=root ; COMMAND=/usr/bin/git commit -m all the files are added from ML,E46,27
Sep 20 11:38:05 pam_unix(sudo:session): session opened for user root by (uid=0),E30,0
Sep 20 11:38:05 pam_unix(sudo:session): session closed for user root,E11,0
Sep 20 11:38:23 intern : TTY=pts/2 ; PWD=/home/intern/Desktop/repos/jsoc-machine-learning ; USER=root ; COMMAND=/usr/bin/git push,E36,18
Sep 20 11:38:23 pam_unix(sudo:session): session opened for user root by (uid=0),E30,0
Sep 20 11:38:23 pam_unix(sudo:session): session closed for user root,E11,0
Sep 20 11:39:01 pam_unix(cron:session): session opened for user root by (uid=0),E7,38
Sep 20 11:39:01 pam_unix(cron:session): session closed for user root,E43,0
Sep 20 11:56:28 intern : TTY=pts/2 ; PWD=/home/intern/Desktop/repos/jsoc-machine-learning ; USER=root ; COMMAND=/usr/bin/git pull,E36,1047
Sep 20 11:56:28 pam_unix(sudo:session): session opened for user root by (uid=0),E30,0
Sep 20 11:56:28 pam_unix(sudo:session): session closed for user root,E11,0
Sep 20 11:56:57 intern : TTY=pts/2 ; PWD=/home/intern/Desktop/repos/jsoc-machine-learning ; USER=root ; COMMAND=/usr/bin/git pull https://bitbucket.org/Newt08/jsoc-machine-learning/src/master/ master,E24,29
Sep 20 11:56:57 pam_unix(sudo:session): session opened for user root by (uid=0),E30,0
Sep 20 11:57:08 pam_unix(sudo:session): session closed for user root,E11,11
Sep 20 11:57:10 intern : TTY=pts/2 ; PWD=/home/intern/Desktop/repos/jsoc-machine-learning ; USER=root ; COMMAND=/usr/bin/git pull https://bitbucket.org/Newt08/jsoc-machine-learning/src/master/ master,E24,2
Sep 20 11:57:10 pam_unix(sudo:session): session opened for user root by (uid=0),E30,0
Sep 20 11:57:20 pam_unix(sudo:session): session closed for user root,E11,10
Sep 20 12:09:01 pam_unix(cron:session): session opened for user root by (uid=0),E7,701
Sep 20 12:09:01 pam_unix(cron:session): session closed for user root,E43,0
Sep 20 12:17:01 pam_unix(cron:session): session opened for user root by (uid=0),E7,480
Sep 20 12:17:01 pam_unix(cron:session): session closed for user root,E43,0
Sep 20 12:28:00 pam_unix(gdm-password:auth): authentication failure; logname= uid=0 euid=0 tty=/dev/tty2 ruser= rhost=  user=intern,E28,659
Sep 20 12:28:07 gkr-pam: unlocked login keyring,E5,7
Sep 20 12:39:01 pam_unix(cron:session): session opened for user root by (uid=0),E7,654
Sep 20 12:39:01 pam_unix(cron:session): session closed for user root,E43,0
"Sep 20 12:42:05 asked to register item /org/freedesktop/secrets/collection/login/1, but it's already registered",E20,184
"Sep 20 12:42:05 asked to register item /org/freedesktop/secrets/collection/login/1, but it's already registered",E20,0
Sep 20 12:42:30 [system] Failed to activate service 'org.bluez': timed out (service_start_timeout=25000ms),E1,25
Sep 20 12:51:33 pam_unix(gdm-password:auth): authentication failure; logname= uid=0 euid=0 tty=/dev/tty2 ruser= rhost=  user=intern,E28,543
Sep 20 12:51:41 gkr-pam: unlocked login keyring,E5,8
Sep 20 13:06:11 pam_unix(gdm-password:auth): authentication failure; logname= uid=0 euid=0 tty=/dev/tty2 ruser= rhost=  user=intern,E28,870
Sep 20 13:06:17 pam_unix(gdm-password:auth): authentication failure; logname= uid=0 euid=0 tty=/dev/tty2 ruser= rhost=  user=intern,E28,6
Sep 20 13:06:23 gkr-pam: unlocked login keyring,E5,6
Sep 20 13:09:01 pam_unix(cron:session): session opened for user root by (uid=0),E7,158
Sep 20 13:09:01 pam_unix(cron:session): session closed for user root,E43,0
Sep 20 13:16:22 intern : TTY=pts/2 ; PWD=/home/intern ; USER=root ; COMMAND=/usr/bin/find Desktop/ -name .php,E41,441
Sep 20 13:16:22 pam_unix(sudo:session): session opened for user root by (uid=0),E30,0
Sep 20 13:16:22 pam_unix(sudo:session): session closed for user root,E11,0
Sep 20 13:16:25 intern : TTY=pts/2 ; PWD=/home/intern ; USER=root ; COMMAND=/usr/bin/find Desktop/ -name .php,E41,3
Sep 20 13:16:25 pam_unix(sudo:session): session opened for user root by (uid=0),E30,0
Sep 20 13:16:25 pam_unix(sudo:session): session closed for user root,E11,0
Sep 20 13:16:38 intern : TTY=pts/2 ; PWD=/home/intern ; USER=root ; COMMAND=/usr/bin/find Desktop/ -name .csv,E41,13
Sep 20 13:16:38 pam_unix(sudo:session): session opened for user root by (uid=0),E30,0
Sep 20 13:16:38 pam_unix(sudo:session): session closed for user root,E11,0
Sep 20 13:16:48 intern : TTY=pts/2 ; PWD=/home/intern ; USER=root ; COMMAND=/usr/bin/find Desktop/ -name *.csv,E41,10
Sep 20 13:16:48 pam_unix(sudo:session): session opened for user root by (uid=0),E30,0
Sep 20 13:16:48 pam_unix(sudo:session): session closed for user root,E11,0
Sep 20 13:16:59 intern : TTY=pts/2 ; PWD=/home/intern ; USER=root ; COMMAND=/usr/bin/find Desktop/ -name *.php,E41,11
Sep 20 13:16:59 pam_unix(sudo:session): session opened for user root by (uid=0),E30,0
Sep 20 13:16:59 pam_unix(sudo:session): session closed for user root,E11,0
Sep 20 13:17:01 pam_unix(cron:session): session opened for user root by (uid=0),E7,2
Sep 20 13:17:01 pam_unix(cron:session): session closed for user root,E43,0
Sep 20 13:18:24 intern : TTY=pts/2 ; PWD=/home/intern ; USER=root ; COMMAND=/usr/bin/find Desktop/ -name *.php --help,E22,83
Sep 20 13:18:24 pam_unix(sudo:session): session opened for user root by (uid=0),E30,0
Sep 20 13:18:24 pam_unix(sudo:session): session closed for user root,E11,0
Sep 20 13:18:30 intern : TTY=pts/2 ; PWD=/home/intern ; USER=root ; COMMAND=/usr/bin/find Desktop/ -name *.php,E41,6
Sep 20 13:18:30 pam_unix(sudo:session): session opened for user root by (uid=0),E30,0
Sep 20 13:18:30 pam_unix(sudo:session): session closed for user root,E11,0
Sep 20 13:39:01 pam_unix(cron:session): session opened for user root by (uid=0),E7,1231
Sep 20 13:39:01 pam_unix(cron:session): session closed for user root,E43,0
Sep 20 14:00:30 gkr-pam: unlocked login keyring,E5,1289
Sep 20 14:09:01 pam_unix(cron:session): session opened for user root by (uid=0),E7,511
Sep 20 14:09:01 pam_unix(cron:session): session closed for user root,E43,0
Sep 20 14:17:01 pam_unix(cron:session): session opened for user root by (uid=0),E7,480
Sep 20 14:17:01 pam_unix(cron:session): session closed for user root,E43,0
Sep 20 14:33:28 pam_unix(gdm-password:auth): authentication failure; logname= uid=0 euid=0 tty=/dev/tty2 ruser= rhost=  user=intern,E28,987
Sep 20 14:33:35 pam_unix(gdm-password:auth): authentication failure; logname= uid=0 euid=0 tty=/dev/tty2 ruser= rhost=  user=intern,E28,7
Sep 20 14:33:41 gkr-pam: unlocked login keyring,E5,6
Sep 20 14:36:43 intern : TTY=pts/2 ; PWD=/home/intern ; USER=root ; COMMAND=/usr/bin/find Desktop/ -name *.php,E41,182
Sep 20 14:36:43 pam_unix(sudo:session): session opened for user root by (uid=0),E30,0
Sep 20 14:36:43 pam_unix(sudo:session): session closed for user root,E11,0
Sep 20 14:36:56 intern : TTY=pts/2 ; PWD=/home/intern ; USER=root ; COMMAND=/usr/bin/find Desktop/ -name *.php,E41,13
Sep 20 14:36:56 pam_unix(sudo:session): session opened for user root by (uid=0),E30,0
Sep 20 14:36:56 pam_unix(sudo:session): session closed for user root,E11,0
Sep 20 14:37:07 intern : TTY=pts/2 ; PWD=/home/intern ; USER=root ; COMMAND=/usr/bin/find Desktop/ -name *.php,E41,11
Sep 20 14:37:07 pam_unix(sudo:session): session opened for user root by (uid=0),E30,0
Sep 20 14:37:07 pam_unix(sudo:session): session closed for user root,E11,0
Sep 20 14:37:23 intern : TTY=pts/2 ; PWD=/home/intern ; USER=root ; COMMAND=/usr/bin/find Desktop/ -name *.php,E41,16
Sep 20 14:37:23 pam_unix(sudo:session): session opened for user root by (uid=0),E30,0
Sep 20 14:37:24 pam_unix(sudo:session): session closed for user root,E11,1
Sep 20 14:39:01 pam_unix(cron:session): session opened for user root by (uid=0),E7,97
Sep 20 14:39:01 pam_unix(cron:session): session closed for user root,E43,0
Sep 20 14:39:42 intern : TTY=pts/2 ; PWD=/home/intern ; USER=root ; COMMAND=/usr/bin/find Desktop/ -name *.php,E41,41
Sep 20 14:39:42 pam_unix(sudo:session): session opened for user root by (uid=0),E30,0
Sep 20 14:39:42 pam_unix(sudo:session): session closed for user root,E11,0
Sep 20 14:39:43 intern : TTY=pts/2 ; PWD=/home/intern ; USER=root ; COMMAND=/usr/bin/find Desktop/ -name *.php,E41,1
Sep 20 14:39:43 pam_unix(sudo:session): session opened for user root by (uid=0),E30,0
Sep 20 14:39:44 pam_unix(sudo:session): session closed for user root,E11,1
Sep 20 14:44:30 intern : TTY=pts/2 ; PWD=/home/intern ; USER=root ; COMMAND=/usr/bin/apt install ucommon-utils,E44,286
Sep 20 14:44:30 pam_unix(sudo:session): session opened for user root by (uid=0),E30,0
Sep 20 14:44:37 pam_unix(sudo:session): session closed for user root,E11,7
Sep 20 14:45:40 pam_unix(polkit-1:session): session opened for user root by (uid=1000),E48,63
Sep 20 14:45:40 intern: Executing command [USER=root] [TTY=unknown] [CWD=/home/intern] [COMMAND=/usr/lib/update-notifier/package-system-locked],E19,0
Sep 20 14:47:03 intern : TTY=pts/2 ; PWD=/home/intern ; USER=root ; COMMAND=/usr/bin/find Desktop/ -name *.php,E41,83
Sep 20 14:47:03 pam_unix(sudo:session): session opened for user root by (uid=0),E30,0
Sep 20 14:47:04 pam_unix(sudo:session): session closed for user root,E11,1
Sep 20 14:47:25 intern : TTY=pts/2 ; PWD=/home/intern ; USER=root ; COMMAND=/usr/bin/find Desktop/ -name *.php,E41,21
Sep 20 14:47:25 pam_unix(sudo:session): session opened for user root by (uid=0),E30,0
Sep 20 14:47:25 pam_unix(sudo:session): session closed for user root,E11,0
Sep 20 14:47:31 intern : TTY=pts/2 ; PWD=/home/intern ; USER=root ; COMMAND=/usr/bin/find Desktop/ -name *.php,E41,6
Sep 20 14:47:31 pam_unix(sudo:session): session opened for user root by (uid=0),E30,0
Sep 20 14:47:31 pam_unix(sudo:session): session closed for user root,E11,0
Sep 20 14:48:25 intern : TTY=pts/2 ; PWD=/home/intern ; USER=root ; COMMAND=/usr/bin/find Desktop/ -name *.php,E41,54
Sep 20 14:48:25 pam_unix(sudo:session): session opened for user root by (uid=0),E30,0
Sep 20 14:48:25 pam_unix(sudo:session): session closed for user root,E11,0
Sep 20 14:48:34 intern : TTY=pts/2 ; PWD=/home/intern ; USER=root ; COMMAND=/usr/bin/find Desktop/ -name *.php,E41,9
Sep 20 14:48:34 pam_unix(sudo:session): session opened for user root by (uid=0),E30,0
Sep 20 14:48:34 pam_unix(sudo:session): session closed for user root,E11,0
Sep 20 14:48:37 intern : TTY=pts/2 ; PWD=/home/intern ; USER=root ; COMMAND=/usr/bin/find Desktop/ -name *.php,E41,3
Sep 20 14:48:37 pam_unix(sudo:session): session opened for user root by (uid=0),E30,0
Sep 20 14:48:37 pam_unix(sudo:session): session closed for user root,E11,0
Sep 20 14:48:49 intern : TTY=pts/2 ; PWD=/home/intern ; USER=root ; COMMAND=/usr/bin/find Desktop/ -name *.php,E41,12
Sep 20 14:48:49 pam_unix(sudo:session): session opened for user root by (uid=0),E30,0
Sep 20 14:48:50 pam_unix(sudo:session): session closed for user root,E11,1
Sep 20 14:48:53 intern : TTY=pts/2 ; PWD=/home/intern ; USER=root ; COMMAND=/usr/bin/find Desktop/ -name *.php,E41,3
Sep 20 14:48:53 pam_unix(sudo:session): session opened for user root by (uid=0),E30,0
Sep 20 14:48:53 pam_unix(sudo:session): session closed for user root,E11,0
Sep 20 14:48:56 intern : TTY=pts/2 ; PWD=/home/intern ; USER=root ; COMMAND=/usr/bin/find Desktop/ -name *.php,E41,3
Sep 20 14:48:56 pam_unix(sudo:session): session opened for user root by (uid=0),E30,0
Sep 20 14:48:57 pam_unix(sudo:session): session closed for user root,E11,1
Sep 20 14:49:00 intern : TTY=pts/2 ; PWD=/home/intern ; USER=root ; COMMAND=/usr/bin/find Desktop/ -name *.php,E41,3
Sep 20 14:49:00 pam_unix(sudo:session): session opened for user root by (uid=0),E30,0
Sep 20 14:49:00 pam_unix(sudo:session): session closed for user root,E11,0
Sep 20 14:49:23 intern : TTY=pts/2 ; PWD=/home/intern ; USER=root ; COMMAND=/usr/bin/find Desktop/ -name *.php,E41,23
Sep 20 14:49:23 pam_unix(sudo:session): session opened for user root by (uid=0),E30,0
Sep 20 14:49:23 pam_unix(sudo:session): session closed for user root,E11,0
Sep 20 14:49:30 intern : TTY=pts/2 ; PWD=/home/intern ; USER=root ; COMMAND=/usr/bin/find Desktop/ -name *.php,E41,7
Sep 20 14:49:30 pam_unix(sudo:session): session opened for user root by (uid=0),E30,0
Sep 20 14:49:30 pam_unix(sudo:session): session closed for user root,E11,0
Sep 20 14:49:42 intern : TTY=pts/2 ; PWD=/home/intern ; USER=root ; COMMAND=/usr/bin/find Desktop/ -name *\.php,E41,12
Sep 20 14:49:42 pam_unix(sudo:session): session opened for user root by (uid=0),E30,0
Sep 20 14:49:42 pam_unix(sudo:session): session closed for user root,E11,0
Sep 20 14:49:49 intern : TTY=pts/2 ; PWD=/home/intern ; USER=root ; COMMAND=/usr/bin/find Desktop/ -name *\.php,E41,7
Sep 20 14:49:49 pam_unix(sudo:session): session opened for user root by (uid=0),E30,0
Sep 20 14:49:49 pam_unix(sudo:session): session closed for user root,E11,0
Sep 20 14:50:01 intern : TTY=pts/2 ; PWD=/home/intern ; USER=root ; COMMAND=/usr/bin/find Desktop/ -name *\.php,E41,12
Sep 20 14:50:01 pam_unix(sudo:session): session opened for user root by (uid=0),E30,0
Sep 20 14:50:01 pam_unix(sudo:session): session closed for user root,E11,0
Sep 20 14:52:28 intern : TTY=pts/2 ; PWD=/home/intern ; USER=root ; COMMAND=/usr/bin/find Desktop/ -name *\.php,E41,147
Sep 20 14:52:28 pam_unix(sudo:session): session opened for user root by (uid=0),E30,0
Sep 20 14:52:28 pam_unix(sudo:session): session closed for user root,E11,0
Sep 20 14:54:03 intern : TTY=pts/2 ; PWD=/home/intern ; USER=root ; COMMAND=/usr/bin/find Desktop/ -name *\.php,E41,95
Sep 20 14:54:03 pam_unix(sudo:session): session opened for user root by (uid=0),E30,0
Sep 20 14:54:03 pam_unix(sudo:session): session closed for user root,E11,0
Sep 20 15:00:52 intern : TTY=pts/2 ; PWD=/home/intern ; USER=root ; COMMAND=/usr/bin/find Desktop/ -name *\.php,E41,409
Sep 20 15:00:52 pam_unix(sudo:session): session opened for user root by (uid=0),E30,0
Sep 20 15:00:53 pam_unix(sudo:session): session closed for user root,E11,1
Sep 20 15:01:15 intern : TTY=pts/2 ; PWD=/home/intern ; USER=root ; COMMAND=/usr/bin/apt-get install shellcat,E44,22
Sep 20 15:01:15 pam_unix(sudo:session): session opened for user root by (uid=0),E30,0
Sep 20 15:01:15 pam_unix(sudo:session): session closed for user root,E11,0
Sep 20 15:09:01 pam_unix(cron:session): session opened for user root by (uid=0),E7,466
Sep 20 15:09:01 pam_unix(cron:session): session closed for user root,E43,0
Sep 20 15:17:01 pam_unix(cron:session): session opened for user root by (uid=0),E7,480
Sep 20 15:17:01 pam_unix(cron:session): session closed for user root,E43,0
Sep 20 15:34:16 gkr-pam: unlocked login keyring,E5,1035
Sep 20 15:39:01 pam_unix(cron:session): session opened for user root by (uid=0),E7,285
Sep 20 15:39:01 pam_unix(cron:session): session closed for user root,E43,0
Sep 20 16:09:01 pam_unix(cron:session): session opened for user root by (uid=0),E7,1800
Sep 20 16:09:01 pam_unix(cron:session): session closed for user root,E43,0
Sep 20 16:17:01 pam_unix(cron:session): session opened for user root by (uid=0),E7,480
Sep 20 16:17:01 pam_unix(cron:session): session closed for user root,E43,0
Sep 20 16:39:01 pam_unix(cron:session): session opened for user root by (uid=0),E7,1320
Sep 20 16:39:01 pam_unix(cron:session): session closed for user root,E43,0
Sep 20 17:09:01 pam_unix(cron:session): session opened for user root by (uid=0),E7,1800
Sep 20 17:09:01 pam_unix(cron:session): session closed for user root,E43,0
Sep 20 17:10:57 gkr-pam: unlocked login keyring,E5,116
Sep 20 17:11:27 System is powering down.,E0,30
Sep 23 09:39:31 New seat seat0.,E10,232084
Sep 23 09:39:31 Watching system buttons on /dev/input/event3 (Power Button),E37,0
Sep 23 09:39:31 Watching system buttons on /dev/input/event0 (Power Button),E37,0
Sep 23 09:39:31 Watching system buttons on /dev/input/event2 (Lid Switch),E37,0
Sep 23 09:39:31 Watching system buttons on /dev/input/event1 (Sleep Button),E37,0
Sep 23 09:39:31 Watching system buttons on /dev/input/event7 (Logitech USB Receiver),E6,0
Sep 23 09:39:31 Watching system buttons on /dev/input/event9 (Logitech USB Receiver Consumer Control),E2,0
Sep 23 09:39:31 Watching system buttons on /dev/input/event10 (Logitech USB Receiver System Control),E2,0
Sep 23 09:39:31 Watching system buttons on /dev/input/event4 (AT Translated Set 2 keyboard),E2,0
Sep 23 09:39:32 pam_unix(gdm-launch-environment:session): session opened for user gdm by (uid=0),E29,1
Sep 23 09:39:32 New session c1 of user gdm.,E8,0
Sep 23 09:39:32 pam_unix(systemd-user:session): session opened for user gdm by (uid=0),E33,0
"Sep 23 09:39:35 Registered Authentication Agent for unix-session:c1 (system bus name :1.25 [/usr/bin/gnome-shell], object path /org/freedesktop/PolicyKit1/AuthenticationAgent, locale en_GB.UTF-8)",E25,3
Sep 23 09:39:41 pam_unix(gdm-password:session): session opened for user intern by (uid=0),E18,6
Sep 23 09:39:41 New session 2 of user intern.,E8,0
Sep 23 09:39:41 pam_unix(systemd-user:session): session opened for user intern by (uid=0),E33,0
"Sep 23 09:39:49 Registered Authentication Agent for unix-session:2 (system bus name :1.80 [/usr/bin/gnome-shell], object path /org/freedesktop/PolicyKit1/AuthenticationAgent, locale en_GB.UTF-8)",E25,8
Sep 23 09:39:59 [system] Failed to activate service 'org.bluez': timed out (service_start_timeout=25000ms),E1,10
Sep 23 09:40:51 pam_unix(polkit-1:session): session opened for user root by (uid=1000),E48,52
Sep 23 09:40:51 intern: Executing command [USER=root] [TTY=unknown] [CWD=/home/intern] [COMMAND=/usr/lib/update-notifier/package-system-locked],E19,0
Sep 23 09:43:15 gkr-pam: unlocked login keyring,E5,144
Sep 23 10:08:58 gkr-pam: unlocked login keyring,E5,1543
Sep 23 10:09:01 pam_unix(cron:session): session opened for user root by (uid=0),E7,3
Sep 23 10:09:01 pam_unix(cron:session): session closed for user root,E43,0
Sep 23 10:17:01 pam_unix(cron:session): session opened for user root by (uid=0),E7,480
Sep 23 10:17:01 pam_unix(cron:session): session closed for user root,E43,0
Sep 23 10:39:01 pam_unix(cron:session): session opened for user root by (uid=0),E7,1320
Sep 23 10:39:01 pam_unix(cron:session): session closed for user root,E43,0
Sep 23 11:09:01 pam_unix(cron:session): session opened for user root by (uid=0),E7,1800
Sep 23 11:09:01 pam_unix(cron:session): session closed for user root,E43,0
Sep 23 11:17:01 pam_unix(cron:session): session opened for user root by (uid=0),E7,480
Sep 23 11:17:01 pam_unix(cron:session): session closed for user root,E43,0
Sep 23 11:33:57 gkr-pam: unlocked login keyring,E5,1016
Sep 23 11:39:01 pam_unix(cron:session): session opened for user root by (uid=0),E7,304
Sep 23 11:39:01 pam_unix(cron:session): session closed for user root,E43,0
"Sep 23 12:02:14 asked to register item /org/freedesktop/secrets/collection/login/1, but it's already registered",E20,1393
"Sep 23 12:02:14 asked to register item /org/freedesktop/secrets/collection/login/1, but it's already registered",E20,0
Sep 23 12:02:39 [system] Failed to activate service 'org.bluez': timed out (service_start_timeout=25000ms),E1,25
Sep 23 12:09:01 pam_unix(cron:session): session opened for user root by (uid=0),E7,382
Sep 23 12:09:01 pam_unix(cron:session): session closed for user root,E43,0
Sep 23 12:17:01 pam_unix(cron:session): session opened for user root by (uid=0),E7,480
Sep 23 12:17:01 pam_unix(cron:session): session closed for user root,E43,0
Sep 23 12:39:01 pam_unix(cron:session): session opened for user root by (uid=0),E7,1320
Sep 23 12:39:01 pam_unix(cron:session): session closed for user root,E43,0
Sep 23 13:09:01 pam_unix(cron:session): session opened for user root by (uid=0),E7,1800
Sep 23 13:09:01 pam_unix(cron:session): session closed for user root,E43,0
Sep 23 13:10:26 gkr-pam: unlocked login keyring,E5,"85,[5]"
Sep 23 13:17:01 pam_unix(cron:session): session opened for user root by (uid=0),E7,395
Sep 23 13:17:01 pam_unix(cron:session): session closed for user root,E43,0
Sep 23 13:39:01 pam_unix(cron:session): session opened for user root by (uid=0),E7,1320
Sep 23 13:39:01 pam_unix(cron:session): session closed for user root,E43,0
Sep 23 14:09:01 pam_unix(cron:session): session opened for user root by (uid=0),E7,1800
Sep 23 14:09:01 pam_unix(cron:session): session closed for user root,E43,0
Sep 23 14:17:01 pam_unix(cron:session): session opened for user root by (uid=0),E7,480
Sep 23 14:17:01 pam_unix(cron:session): session closed for user root,E43,0
Sep 23 14:25:52 gkr-pam: unlocked login keyring,E5,531
Sep 23 14:39:01 pam_unix(cron:session): session opened for user root by (uid=0),E7,789
Sep 23 14:39:01 pam_unix(cron:session): session closed for user root,E43,0
Sep 23 15:09:01 pam_unix(cron:session): session opened for user root by (uid=0),E7,1800
